iteration,vfe,ll,kl,error
0,-0.37119778990745544,-0.36529308557510376,23.069704055786133,0.171875
49,-0.2779703736305237,-0.27383503317832947,16.15689468383789,0.1015625
99,-0.36134573817253113,-0.35827335715293884,12.0038480758667,0.1484375
149,-0.35850316286087036,-0.35553011298179626,11.615740776062012,0.1484375
199,-0.4065309464931488,-0.40352365374565125,11.749786376953125,0.1640625
249,-0.417468786239624,-0.4147200584411621,10.739161491394043,0.21875
299,-0.3226707875728607,-0.3198513686656952,11.015521049499512,0.1796875
349,-0.28473612666130066,-0.28184911608695984,11.279548645019531,0.1328125
399,-0.38037726283073425,-0.3775651454925537,10.986865997314453,0.1953125
449,-0.3625977337360382,-0.35950949788093567,12.065756797790527,0.171875
499,-0.28875336050987244,-0.2857930660247803,11.565947532653809,0.125
549,-0.33423709869384766,-0.3314818739891052,10.764833450317383,0.171875
599,-0.29377415776252747,-0.2907509505748749,11.811790466308594,0.1015625
649,-0.3505670130252838,-0.34770065546035767,11.198905944824219,0.140625
699,-0.3811642825603485,-0.3782825171947479,11.259230613708496,0.15625
749,-0.2703084349632263,-0.26713886857032776,12.38351058959961,0.1015625
799,-0.3945543169975281,-0.3915728032588959,11.64863395690918,0.1640625
849,-0.27573999762535095,-0.27282974123954773,11.370436668395996,0.1328125
899,-0.3137776553630829,-0.31076785922050476,11.759153366088867,0.140625
949,-0.3167775273323059,-0.3137734532356262,11.736869812011719,0.1328125
999,-0.33932265639305115,-0.3362562358379364,11.980469703674316,0.140625
0,-0.3627532422542572,-0.35761213302612305,20.08634376525879,0.171875
49,-0.26267698407173157,-0.2555757164955139,27.744647979736328,0.1015625
99,-0.3725970685482025,-0.36595532298088074,25.94935417175293,0.140625
149,-0.36538034677505493,-0.3588426113128662,25.542823791503906,0.1484375
199,-0.40759333968162537,-0.40082380175590515,26.448566436767578,0.1640625
249,-0.40703192353248596,-0.4003772437572479,25.999929428100586,0.2109375
299,-0.32192596793174744,-0.31529197096824646,25.918994903564453,0.171875
349,-0.27587834000587463,-0.26900559663772583,26.85181999206543,0.125
399,-0.3700457811355591,-0.3632984757423401,26.36167335510254,0.1875
449,-0.3508744239807129,-0.3441088795661926,26.433094024658203,0.1640625
499,-0.27704137563705444,-0.27021273970603943,26.679534912109375,0.125
549,-0.3261268138885498,-0.31936341524124146,26.42462158203125,0.15625
599,-0.27731844782829285,-0.2702659070491791,27.554349899291992,0.1015625
649,-0.3633599281311035,-0.35669413208961487,26.04327392578125,0.1484375
699,-0.38948360085487366,-0.3828286826610565,26.0007381439209,0.171875
749,-0.27074840664863586,-0.2638539969921112,26.93637466430664,0.109375
799,-0.3933548927307129,-0.38649851083755493,26.787866592407227,0.1875
849,-0.2789668142795563,-0.27198609709739685,27.273635864257812,0.1328125
899,-0.3123021125793457,-0.3052651882171631,27.49323081970215,0.1328125
949,-0.30598121881484985,-0.2993042469024658,26.08694839477539,0.1171875
999,-0.33175548911094666,-0.32477113604545593,27.28778648376465,0.140625
0,-0.3608557879924774,-0.3526342809200287,32.12128829956055,0.1875
49,-0.2489960640668869,-0.23930321633815765,37.86994171142578,0.1015625
99,-0.37584951519966125,-0.36636868119239807,37.041717529296875,0.15625
149,-0.375626802444458,-0.36651429533958435,35.60261917114258,0.140625
199,-0.4010866582393646,-0.3913266360759735,38.132545471191406,0.15625
249,-0.39873775839805603,-0.3892621695995331,37.02122116088867,0.21875
299,-0.3206990361213684,-0.31110474467277527,37.4849967956543,0.171875
349,-0.27735453844070435,-0.26740962266921997,38.854896545410156,0.125
399,-0.3689901828765869,-0.35930320620536804,37.84708786010742,0.1875
449,-0.3574691414833069,-0.34761613607406616,38.49563980102539,0.171875
499,-0.2836936414241791,-0.2736046314239502,39.41775131225586,0.1171875
549,-0.3312162160873413,-0.3215204179286957,37.88161849975586,0.1640625
599,-0.263550728559494,-0.25337275862693787,39.76515579223633,0.0859375
649,-0.37257739901542664,-0.3626170754432678,38.914974212646484,0.140625
699,-0.3801112771034241,-0.3705422878265381,37.38593673706055,0.171875
749,-0.2677132487297058,-0.2576596140861511,39.279537200927734,0.1171875
799,-0.3815724551677704,-0.3716072738170624,38.933841705322266,0.1796875
849,-0.28076478838920593,-0.27093735337257385,38.39570236206055,0.1171875
899,-0.2954280972480774,-0.2853454053401947,39.39301300048828,0.1328125
949,-0.30108028650283813,-0.2913469970226288,38.02813720703125,0.125
999,-0.32688406109809875,-0.3169778287410736,38.703582763671875,0.140625
