iteration,vfe,ll,kl,error
0,-0.3277018666267395,-0.3255947530269623,8.232280731201172,0.0625
49,-0.37807193398475647,-0.373383104801178,18.3192081451416,0.1484375
99,-0.35582906007766724,-0.3459887206554413,38.4461784362793,0.1328125
149,-0.4084029197692871,-0.3976483941078186,42.01795196533203,0.1796875
199,-0.3521718978881836,-0.3404122591018677,45.944881439208984,0.140625
249,-0.3733466863632202,-0.36261892318725586,41.91330337524414,0.1640625
299,-0.374298095703125,-0.3629951477050781,44.1607780456543,0.1328125
349,-0.3721023499965668,-0.36103835701942444,43.22711181640625,0.15625
399,-0.33050352334976196,-0.3188539743423462,45.51477813720703,0.109375
449,-0.3456866443157196,-0.333388090133667,48.05039596557617,0.1484375
499,-0.40325140953063965,-0.391104519367218,47.458011627197266,0.171875
549,-0.3071213364601135,-0.29535600543022156,45.96721267700195,0.0859375
599,-0.4391946494579315,-0.42685937881469727,48.194007873535156,0.1796875
649,-0.34223297238349915,-0.33101585507392883,43.82534408569336,0.109375
699,-0.3634527623653412,-0.3514629900455475,46.84405517578125,0.171875
749,-0.35465142130851746,-0.3421427309513092,48.8713264465332,0.1328125
799,-0.3807178735733032,-0.36960870027542114,43.40359115600586,0.171875
849,-0.3772059977054596,-0.36501389741897583,47.634483337402344,0.125
899,-0.28527387976646423,-0.27354976534843445,45.806129455566406,0.078125
949,-0.3657852113246918,-0.3539254665374756,46.33605194091797,0.1484375
999,-0.34449511766433716,-0.33198943734169006,48.85966110229492,0.15625
0,-0.23788388073444366,-0.22945232689380646,32.942047119140625,0.0859375
49,-0.33174368739128113,-0.3236611485481262,31.578521728515625,0.1484375
99,-0.3200016915798187,-0.31287652254104614,27.837995529174805,0.1640625
149,-0.3769521713256836,-0.3701198697090149,26.69406509399414,0.1953125
199,-0.32969292998313904,-0.3227992653846741,26.933612823486328,0.15625
249,-0.34426775574684143,-0.33776649832725525,25.400440216064453,0.15625
299,-0.3517337739467621,-0.3449835479259491,26.373062133789062,0.140625
349,-0.3358897268772125,-0.32882389426231384,27.606077194213867,0.15625
399,-0.30163756012916565,-0.2951699495315552,25.268857955932617,0.140625
449,-0.28057441115379333,-0.27349525690078735,27.658309936523438,0.1328125
499,-0.36625322699546814,-0.3593819737434387,26.8460750579834,0.1953125
549,-0.24509422481060028,-0.23840104043483734,26.15032958984375,0.0703125
599,-0.4163527488708496,-0.40914198756217957,28.172574996948242,0.1875
649,-0.29760223627090454,-0.2906700372695923,27.084131240844727,0.1328125
699,-0.33531999588012695,-0.32851487398147583,26.587692260742188,0.1953125
749,-0.3238648474216461,-0.3166472911834717,28.198974609375,0.1640625
799,-0.36771053075790405,-0.3610250651836395,26.120203018188477,0.1875
849,-0.3556158244609833,-0.3485487401485443,27.6110782623291,0.1328125
899,-0.23814404010772705,-0.23103761672973633,27.764850616455078,0.078125
949,-0.31252992153167725,-0.30596646666526794,25.643295288085938,0.1484375
999,-0.2951027452945709,-0.28798630833625793,27.803985595703125,0.1328125
0,-0.24622707068920135,-0.23789973556995392,32.53499984741211,0.078125
49,-0.3267582058906555,-0.31700754165649414,38.095794677734375,0.15625
99,-0.2971211373806,-0.2876640260219574,36.94891357421875,0.1484375
149,-0.36662957072257996,-0.3571256995201111,37.131568908691406,0.171875
199,-0.3160245418548584,-0.30632564425468445,37.893558502197266,0.140625
249,-0.3515652120113373,-0.3423386514186859,36.048213958740234,0.140625
299,-0.3630996644496918,-0.35344430804252625,37.72355651855469,0.1328125
349,-0.34625276923179626,-0.33672818541526794,37.21249008178711,0.15625
399,-0.29915282130241394,-0.2899928689002991,35.787933349609375,0.125
449,-0.2908725440502167,-0.2811295688152313,38.06576156616211,0.1328125
499,-0.35507169365882874,-0.34564733505249023,36.821014404296875,0.1875
549,-0.2522108256816864,-0.24283109605312347,36.64649963378906,0.0703125
599,-0.4144964814186096,-0.4048733711242676,37.59757614135742,0.171875
649,-0.29072099924087524,-0.28120023012161255,37.19767379760742,0.140625
699,-0.3157942295074463,-0.30629751086235046,37.1038703918457,0.1796875
749,-0.3262978494167328,-0.3164043128490448,38.65422821044922,0.171875
799,-0.38984036445617676,-0.38053998351097107,36.33647537231445,0.171875
849,-0.3655391335487366,-0.35585054755210876,37.853275299072266,0.1328125
899,-0.24201254546642303,-0.23245055973529816,37.35865783691406,0.1015625
949,-0.3118990361690521,-0.30281776189804077,35.480464935302734,0.125
999,-0.29482540488243103,-0.28499290347099304,38.41566848754883,0.140625
