iteration,vfe,ll,kl,error
0,-0.8402721285820007,-0.6894661784172058,589.1985473632812,0.2421875
49,-0.5681676268577576,-0.4037342965602875,642.44091796875,0.203125
99,-0.6288115382194519,-0.4744144380092621,603.2294311523438,0.203125
149,-0.6335813403129578,-0.48909473419189453,564.5090942382812,0.21875
199,-0.5414729118347168,-0.4028404653072357,541.6371459960938,0.1796875
249,-0.5311339497566223,-0.4010898172855377,508.0824279785156,0.1640625
299,-0.6052448153495789,-0.47993412613868713,489.5890808105469,0.2109375
349,-0.499727725982666,-0.3768874406814575,479.9371032714844,0.2109375
399,-0.5821909308433533,-0.4600891172885895,477.0517578125,0.203125
449,-0.5199107527732849,-0.3981579840183258,475.6882019042969,0.21875
499,-0.5006029009819031,-0.37988555431365967,471.6427917480469,0.1640625
549,-0.4837534427642822,-0.36503279209136963,463.8416442871094,0.1328125
599,-0.3878012001514435,-0.2712922692298889,455.20050048828125,0.1015625
649,-0.4590566158294678,-0.342416912317276,455.7113342285156,0.125
699,-0.4995623528957367,-0.3833359181880951,454.0967712402344,0.15625
749,-0.41342005133628845,-0.2966214120388031,456.332275390625,0.125
799,-0.4815850257873535,-0.3692990839481354,438.70123291015625,0.1484375
849,-0.4963788092136383,-0.3822534680366516,445.8877868652344,0.1875
899,-0.40078282356262207,-0.28714296221733093,443.99102783203125,0.09375
949,-0.523505687713623,-0.41159725189208984,437.2262878417969,0.2265625
999,-0.4165351390838623,-0.30400362610816956,439.66064453125,0.140625
0,-0.4098374545574188,-0.3686670958995819,160.8526153564453,0.140625
49,-0.30453670024871826,-0.28430941700935364,79.02801513671875,0.1171875
99,-0.3852613866329193,-0.36888182163238525,63.9948844909668,0.1484375
149,-0.4151661992073059,-0.39988410472869873,59.70716094970703,0.15625
199,-0.27077847719192505,-0.256376713514328,56.26780319213867,0.0859375
249,-0.3707848787307739,-0.3565623462200165,55.567440032958984,0.171875
299,-0.44028711318969727,-0.42647242546081543,53.97382354736328,0.1796875
349,-0.2796153724193573,-0.26583340764045715,53.84597396850586,0.109375
399,-0.37882301211357117,-0.3653844892978668,52.5042839050293,0.2109375
449,-0.3745211660861969,-0.3612755835056305,51.7504768371582,0.171875
499,-0.3208220601081848,-0.30772730708122253,51.161251068115234,0.109375
549,-0.31936246156692505,-0.3064868450164795,50.30506896972656,0.1328125
599,-0.2780568599700928,-0.2653331756591797,49.71136474609375,0.1015625
649,-0.2777782380580902,-0.26494836807250977,50.12632369995117,0.09375
699,-0.3322458267211914,-0.3194752335548401,49.89466094970703,0.1328125
749,-0.29273468255996704,-0.28007742762565613,49.45182418823242,0.1171875
799,-0.37827393412590027,-0.36568814516067505,49.17275619506836,0.1484375
849,-0.3726838529109955,-0.36005592346191406,49.33723068237305,0.1640625
899,-0.30502626299858093,-0.2926613986492157,48.309600830078125,0.109375
949,-0.39619526267051697,-0.3834095001220703,49.95417404174805,0.1875
999,-0.32309964299201965,-0.3104165494441986,49.552791595458984,0.1171875
0,-0.3764631450176239,-0.35787415504455566,72.62709045410156,0.1171875
49,-0.30736246705055237,-0.2944382131099701,50.495079040527344,0.125
99,-0.3687215745449066,-0.35600027441978455,49.701927185058594,0.1484375
149,-0.39398837089538574,-0.38153839111328125,48.64211654663086,0.1640625
199,-0.2549058794975281,-0.2426314800977707,47.95598220825195,0.078125
249,-0.3572613298892975,-0.34498095512390137,47.979312896728516,0.171875
299,-0.42430147528648376,-0.4122363030910492,47.13875961303711,0.171875
349,-0.27955466508865356,-0.26748791337013245,47.14478302001953,0.109375
399,-0.35975557565689087,-0.3473038375377655,48.6489372253418,0.1953125
449,-0.364319384098053,-0.3522777259349823,47.04694747924805,0.1640625
499,-0.3247292637825012,-0.31282344460487366,46.516056060791016,0.1171875
549,-0.31575337052345276,-0.30369487404823303,47.1125602722168,0.1171875
599,-0.27470430731773376,-0.26290807127952576,46.087947845458984,0.09375
649,-0.26407191157341003,-0.25226089358329773,46.1456184387207,0.1171875
699,-0.3328426778316498,-0.32099854946136475,46.27491760253906,0.1328125
749,-0.3007281422615051,-0.2889663279056549,45.95349884033203,0.125
799,-0.3584740459918976,-0.34666308760643005,46.145484924316406,0.1484375
849,-0.36048179864883423,-0.34872743487358093,45.924278259277344,0.171875
899,-0.2997293472290039,-0.2879505157470703,46.01997756958008,0.1171875
949,-0.39216184616088867,-0.3801506459712982,46.92777633666992,0.1953125
999,-0.32906609773635864,-0.31711670756340027,46.68621826171875,0.125
