iteration,vfe,ll,kl,error
0,-0.4525328278541565,-0.4495810568332672,11.5326509475708,0.203125
49,-0.2712315022945404,-0.2686646580696106,10.028726577758789,0.0859375
99,-0.39284807443618774,-0.3895995318889618,12.692041397094727,0.15625
149,-0.3088516891002655,-0.30428841710090637,17.828582763671875,0.109375
199,-0.29728513956069946,-0.2927720844745636,17.632492065429688,0.1015625
249,-0.35044071078300476,-0.3458760380744934,17.834035873413086,0.1796875
299,-0.2874550223350525,-0.2825709581375122,19.082014083862305,0.109375
349,-0.34191879630088806,-0.3371783196926117,18.521087646484375,0.1796875
399,-0.38369107246398926,-0.3788503408432007,18.91269302368164,0.1875
449,-0.2654027044773102,-0.2605019807815552,19.14706802368164,0.09375
499,-0.3674834370613098,-0.3626096248626709,19.041831970214844,0.125
549,-0.39135345816612244,-0.3863790035247803,19.435134887695312,0.1640625
599,-0.34240666031837463,-0.3372795283794403,20.031578063964844,0.1484375
649,-0.35283777117729187,-0.3478139042854309,19.628189086914062,0.15625
699,-0.2891634702682495,-0.28386086225509644,20.717315673828125,0.1015625
749,-0.28329575061798096,-0.2783462703227997,19.3376522064209,0.109375
799,-0.3213580250740051,-0.31634193658828735,19.597719192504883,0.125
849,-0.3698616921901703,-0.36472317576408386,20.076330184936523,0.171875
899,-0.3334718644618988,-0.32852673530578613,19.320667266845703,0.15625
949,-0.35815390944480896,-0.35285329818725586,20.709632873535156,0.140625
999,-0.3212450444698334,-0.3162968158721924,19.332672119140625,0.1328125
0,-0.4418935775756836,-0.43497219681739807,27.04168128967285,0.2109375
49,-0.23695026338100433,-0.23061898350715637,24.736337661743164,0.0703125
99,-0.3693861961364746,-0.3637210428714752,22.13373374938965,0.1640625
149,-0.2858850061893463,-0.28030815720558167,21.788814544677734,0.109375
199,-0.29302486777305603,-0.2874068319797516,21.94965934753418,0.125
249,-0.33139654994010925,-0.3262583315372467,20.075172424316406,0.1875
299,-0.2629900276660919,-0.25749582052230835,21.465839385986328,0.1171875
349,-0.3135564923286438,-0.3081819713115692,20.998151779174805,0.1484375
399,-0.34381017088890076,-0.3383753001689911,21.234235763549805,0.171875
449,-0.23589597642421722,-0.230441614985466,21.310184478759766,0.1015625
499,-0.32435446977615356,-0.31886187195777893,21.45952033996582,0.1328125
549,-0.3812001645565033,-0.37568899989128113,21.532150268554688,0.1875
599,-0.3032473027706146,-0.2977665960788727,21.413127899169922,0.140625
649,-0.32547447085380554,-0.3199879825115204,21.435659408569336,0.140625
699,-0.2652362883090973,-0.2597897946834564,21.279434204101562,0.09375
749,-0.24910078942775726,-0.24351704120635986,21.815757751464844,0.078125
799,-0.3297896385192871,-0.32441848516464233,20.985214233398438,0.125
849,-0.3394089639186859,-0.333880215883255,21.600997924804688,0.1484375
899,-0.2921209931373596,-0.2865138649940491,21.907011032104492,0.15625
949,-0.3352648615837097,-0.32978811860084534,21.397565841674805,0.1640625
999,-0.29574617743492126,-0.2901290953159332,21.94584083557129,0.125
0,-0.42309385538101196,-0.41638660430908203,26.205129623413086,0.2265625
49,-0.2377196103334427,-0.22952775657176971,32.005523681640625,0.0703125
99,-0.35441499948501587,-0.34665629267692566,30.313430786132812,0.1484375
149,-0.28414925932884216,-0.27615591883659363,31.2299861907959,0.1171875
199,-0.28037238121032715,-0.27202123403549194,32.62801742553711,0.1328125
249,-0.3228466808795929,-0.3148801922798157,31.125043869018555,0.1640625
299,-0.2520824074745178,-0.24398528039455414,31.63545799255371,0.1171875
349,-0.32532092928886414,-0.31686073541641235,33.053985595703125,0.1328125
399,-0.35218700766563416,-0.3439924418926239,32.0162353515625,0.1640625
449,-0.2329443246126175,-0.22451190650463104,32.94549560546875,0.078125
499,-0.320402055978775,-0.3122612535953522,31.80617332458496,0.1328125
549,-0.3728604018688202,-0.3645332455635071,32.53434371948242,0.1875
599,-0.3081072270870209,-0.2994990050792694,33.6324462890625,0.1484375
649,-0.30342337489128113,-0.29501935839653015,32.834407806396484,0.1328125
699,-0.27690044045448303,-0.26861825585365295,32.35845947265625,0.1015625
749,-0.2527613341808319,-0.2439446896314621,34.44662094116211,0.109375
799,-0.31851544976234436,-0.31004953384399414,33.07639694213867,0.109375
849,-0.3473828434944153,-0.33858537673950195,34.37165069580078,0.1640625
899,-0.314998596906662,-0.3062087595462799,34.341835021972656,0.140625
949,-0.33519139885902405,-0.32641705870628357,34.28129577636719,0.1484375
999,-0.283062607049942,-0.2740975320339203,35.026634216308594,0.1171875
