communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931813955307007,0.2384766936302185,-0.693181037902832,0.24252662062644958
2,1,-0.3498835563659668,0.8408364057540894,-0.3562072217464447,0.8339475989341736
4,2,-0.3239838778972626,0.8571648001670837,-0.334663450717926,0.8499181270599365
6,3,-0.3155161142349243,0.8591610789299011,-0.3257047235965729,0.8525798320770264
8,4,-0.3116202652454376,0.8587003946304321,-0.3250543177127838,0.8531941175460815
10,5,-0.309248149394989,0.8592634201049805,-0.321473628282547,0.8546273708343506
12,6,-0.30822980403900146,0.8594681620597839,-0.320553183555603,0.8539107441902161
14,7,-0.30700424313545227,0.8601592183113098,-0.3203570246696472,0.8539107441902161
16,8,-0.306296169757843,0.8600823879241943,-0.31974926590919495,0.8536036014556885
18,9,-0.30567264556884766,0.8601335883140564,-0.3195815980434418,0.8540130853652954
20,10,-0.30500346422195435,0.8605942726135254,-0.3191336691379547,0.8544226288795471
