communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6922550797462463,0.8836817145347595,-0.6922608017921448,0.8803362250328064
2,1,-0.2585746645927429,0.8836817145347595,-0.26638659834861755,0.8803362250328064
4,2,-0.2491430640220642,0.8836817145347595,-0.2563084661960602,0.8803362250328064
6,3,-0.2423522025346756,0.8836817145347595,-0.2506122887134552,0.8803362250328064
8,4,-0.2435050904750824,0.8836817145347595,-0.25337859988212585,0.8803362250328064
10,5,-0.23762716352939606,0.8836817145347595,-0.24709755182266235,0.8803362250328064
12,6,-0.2484138011932373,0.8836817145347595,-0.2581717073917389,0.8803362250328064
14,7,-0.2374088615179062,0.8836817145347595,-0.24612827599048615,0.8803362250328064
16,8,-0.24371278285980225,0.8836817145347595,-0.2533165216445923,0.8803362250328064
18,9,-0.23814646899700165,0.8836817145347595,-0.2472859025001526,0.8803362250328064
20,10,-0.23921187222003937,0.8836817145347595,-0.25109973549842834,0.8803362250328064
