communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931448578834534,0.8836817145347595,-0.693143367767334,0.8803362250328064
2,1,-0.691778838634491,0.8836817145347595,-0.6917904615402222,0.8803362250328064
4,2,-0.6855224370956421,0.8836817145347595,-0.6855813264846802,0.8803362250328064
6,3,-0.6737031936645508,0.8836817145347595,-0.6738772988319397,0.8803362250328064
8,4,-0.6125249862670898,0.8836817145347595,-0.6133544445037842,0.8803362250328064
10,5,-0.4207232892513275,0.8836817145347595,-0.42415791749954224,0.8803362250328064
12,6,-0.31847086548805237,0.8836817145347595,-0.3249199092388153,0.8803362250328064
14,7,-0.2754223644733429,0.8836817145347595,-0.2829790413379669,0.8803362250328064
16,8,-0.24385879933834076,0.8836817145347595,-0.25262704491615295,0.8803362250328064
18,9,-0.23359303176403046,0.8836817145347595,-0.24211657047271729,0.8803362250328064
20,10,-0.23196224868297577,0.8836817145347595,-0.24161794781684875,0.8803362250328064
22,11,-0.62592613697052,0.8836817145347595,-0.6267927885055542,0.8803362250328064
24,12,-0.6611974239349365,0.8836817145347595,-0.661553144454956,0.8803362250328064
26,13,-0.6724870204925537,0.8836817145347595,-0.6726828217506409,0.8803362250328064
28,14,-0.6780315637588501,0.8836817145347595,-0.6781764626502991,0.8803362250328064
30,15,-0.6813364028930664,0.8836817145347595,-0.681444525718689,0.8803362250328064
32,16,-0.6834793090820312,0.8836817145347595,-0.6835712790489197,0.8803362250328064
34,17,-0.6769823431968689,0.8836817145347595,-0.6771263480186462,0.8803362250328064
36,18,-0.6777486205101013,0.8836817145347595,-0.6778920292854309,0.8803362250328064
38,19,-0.6784247159957886,0.8836817145347595,-0.6785589456558228,0.8803362250328064
40,20,-0.6800161600112915,0.8836817145347595,-0.6801295876502991,0.8803362250328064
42,21,-0.6781177520751953,0.8836817145347595,-0.6782663464546204,0.8803362250328064
44,22,-0.6756746768951416,0.8836817145347595,-0.675827145576477,0.8803362250328064
46,23,-0.6723781824111938,0.8836817145347595,-0.672566831111908,0.8803362250328064
48,24,-0.6677812337875366,0.8836817145347595,-0.6680469512939453,0.8803362250328064
50,25,-0.6611257791519165,0.8836817145347595,-0.6614299416542053,0.8803362250328064
52,26,-0.6514204740524292,0.8836817145347595,-0.6518168449401855,0.8803362250328064
54,27,-0.6628740429878235,0.8836817145347595,-0.6631990075111389,0.8803362250328064
56,28,-0.6552020907402039,0.8836817145347595,-0.6556411385536194,0.8803362250328064
58,29,-0.6498166918754578,0.8836817145347595,-0.6503081321716309,0.8803362250328064
60,30,-0.6175041794776917,0.8836817145347595,-0.6184365749359131,0.8803362250328064
62,31,-0.6534961462020874,0.8836817145347595,-0.6539346575737,0.8803362250328064
64,32,-0.6667256355285645,0.8836817145347595,-0.6669950485229492,0.8803362250328064
66,33,-0.6735154986381531,0.8836817145347595,-0.6737132668495178,0.8803362250328064
68,34,-0.6776735782623291,0.8836817145347595,-0.6778271198272705,0.8803362250328064
70,35,-0.6804748773574829,0.8836817145347595,-0.6806037425994873,0.8803362250328064
72,36,-0.6824338436126709,0.8836817145347595,-0.6825441718101501,0.8803362250328064
74,37,-0.677530825138092,0.8836817145347595,-0.6776875853538513,0.8803362250328064
76,38,-0.6783566474914551,0.8836817145347595,-0.6784855127334595,0.8803362250328064
78,39,-0.6787945628166199,0.8836817145347595,-0.6789329648017883,0.8803362250328064
80,40,-0.6801440715789795,0.8836817145347595,-0.6802548170089722,0.8803362250328064
82,41,-0.678505539894104,0.8836817145347595,-0.678654670715332,0.8803362250328064
84,42,-0.6764413714408875,0.8836817145347595,-0.6765902638435364,0.8803362250328064
86,43,-0.6737915277481079,0.8836817145347595,-0.67396479845047,0.8803362250328064
88,44,-0.6702714562416077,0.8836817145347595,-0.6704934239387512,0.8803362250328064
90,45,-0.6655067801475525,0.8836817145347595,-0.6657645106315613,0.8803362250328064
92,46,-0.6590509414672852,0.8836817145347595,-0.6594048142433167,0.8803362250328064
94,47,-0.6667301654815674,0.8836817145347595,-0.6670013070106506,0.8803362250328064
96,48,-0.6623531579971313,0.8836817145347595,-0.6626946330070496,0.8803362250328064
98,49,-0.6603924036026001,0.8836817145347595,-0.660752534866333,0.8803362250328064
100,50,-0.6494976878166199,0.8836817145347595,-0.6499621272087097,0.8803362250328064
102,51,-0.6622639298439026,0.8836817145347595,-0.6625891327857971,0.8803362250328064
104,52,-0.6694670915603638,0.8836817145347595,-0.6697003245353699,0.8803362250328064
106,53,-0.6741015911102295,0.8836817145347595,-0.67429119348526,0.8803362250328064
108,54,-0.6773320436477661,0.8836817145347595,-0.6774991154670715,0.8803362250328064
110,55,-0.679689347743988,0.8836817145347595,-0.679820716381073,0.8803362250328064
112,56,-0.6814612746238708,0.8836817145347595,-0.6815730333328247,0.8803362250328064
114,57,-0.6775558590888977,0.8836817145347595,-0.6777126789093018,0.8803362250328064
116,58,-0.6783455610275269,0.8836817145347595,-0.6784799098968506,0.8803362250328064
118,59,-0.6786736249923706,0.8836817145347595,-0.6788104176521301,0.8803362250328064
120,60,-0.6798539161682129,0.8836817145347595,-0.6799803972244263,0.8803362250328064
122,61,-0.6783973574638367,0.8836817145347595,-0.6785362362861633,0.8803362250328064
124,62,-0.6766204833984375,0.8836817145347595,-0.6767688989639282,0.8803362250328064
126,63,-0.6744285225868225,0.8836817145347595,-0.6746031045913696,0.8803362250328064
128,64,-0.6716583371162415,0.8836817145347595,-0.671863853931427,0.8803362250328064
130,65,-0.668116569519043,0.8836817145347595,-0.6683432459831238,0.8803362250328064
132,66,-0.663602888584137,0.8836817145347595,-0.6638914346694946,0.8803362250328064
134,67,-0.6691368222236633,0.8836817145347595,-0.669380784034729,0.8803362250328064
136,68,-0.6663536429405212,0.8836817145347595,-0.666623055934906,0.8803362250328064
138,69,-0.6654345393180847,0.8836817145347595,-0.6657177805900574,0.8803362250328064
140,70,-0.6598366498947144,0.8836817145347595,-0.6601924896240234,0.8803362250328064
142,71,-0.6665465235710144,0.8836817145347595,-0.6668175458908081,0.8803362250328064
144,72,-0.6711400747299194,0.8836817145347595,-0.6713587045669556,0.8803362250328064
146,73,-0.6744650602340698,0.8836817145347595,-0.6746728420257568,0.8803362250328064
148,74,-0.6770232915878296,0.8836817145347595,-0.6771711707115173,0.8803362250328064
150,75,-0.6790062785148621,0.8836817145347595,-0.679147481918335,0.8803362250328064
152,76,-0.6805582046508789,0.8836817145347595,-0.680683970451355,0.8803362250328064
154,77,-0.6773922443389893,0.8836817145347595,-0.6775343418121338,0.8803362250328064
156,78,-0.6781100630760193,0.8836817145347595,-0.678261935710907,0.8803362250328064
158,79,-0.6783686876296997,0.8836817145347595,-0.6785120368003845,0.8803362250328064
160,80,-0.6794106960296631,0.8836817145347595,-0.6795440912246704,0.8803362250328064
162,81,-0.6781123876571655,0.8836817145347595,-0.6782380938529968,0.8803362250328064
164,82,-0.6765901446342468,0.8836817145347595,-0.676749587059021,0.8803362250328064
166,83,-0.6747671961784363,0.8836817145347595,-0.6749343872070312,0.8803362250328064
168,84,-0.672553539276123,0.8836817145347595,-0.6727439165115356,0.8803362250328064
170,85,-0.6698578000068665,0.8836817145347595,-0.6700648069381714,0.8803362250328064
172,86,-0.6666026711463928,0.8836817145347595,-0.6668707728385925,0.8803362250328064
174,87,-0.6707499027252197,0.8836817145347595,-0.6709640026092529,0.8803362250328064
176,88,-0.6688361167907715,0.8836817145347595,-0.6690833568572998,0.8803362250328064
178,89,-0.6683084964752197,0.8836817145347595,-0.6685785055160522,0.8803362250328064
180,90,-0.6649156212806702,0.8836817145347595,-0.665191113948822,0.8803362250328064
182,91,-0.6690428256988525,0.8836817145347595,-0.6693053841590881,0.8803362250328064
184,92,-0.6722151041030884,0.8836817145347595,-0.6724293828010559,0.8803362250328064
186,93,-0.67471843957901,0.8836817145347595,-0.6748990416526794,0.8803362250328064
188,94,-0.6767382025718689,0.8836817145347595,-0.6768991947174072,0.8803362250328064
190,95,-0.6783967614173889,0.8836817145347595,-0.6785378456115723,0.8803362250328064
192,96,-0.6797471642494202,0.8836817145347595,-0.6798750758171082,0.8803362250328064
194,97,-0.677158772945404,0.8836817145347595,-0.6773034334182739,0.8803362250328064
196,98,-0.6778022646903992,0.8836817145347595,-0.6779383420944214,0.8803362250328064
198,99,-0.6780054569244385,0.8836817145347595,-0.6781437993049622,0.8803362250328064
200,100,-0.6789131164550781,0.8836817145347595,-0.6790436506271362,0.8803362250328064
