iteration,vfe,ll,kl,error
0,-3.657604694366455,-3.6467697620391846,391.86224365234375,0.4375
49,-1.2125035524368286,-1.196204423904419,589.5048217773438,0.2109375
99,-0.4326471984386444,-0.414592981338501,652.9840087890625,0.0703125
149,-0.5404874682426453,-0.5214567184448242,688.3049926757812,0.109375
199,-0.4931686818599701,-0.4739602208137512,694.7322387695312,0.1171875
249,-0.4166305959224701,-0.3966444134712219,722.8603515625,0.1328125
299,-0.23112201690673828,-0.21094636619091034,729.7130737304688,0.0546875
349,-0.4064052999019623,-0.38568493723869324,749.4141235351562,0.1484375
399,-0.30732470750808716,-0.28615936636924744,765.5078735351562,0.09375
449,-0.3541160225868225,-0.33325764536857605,754.4053344726562,0.1171875
499,-0.29202476143836975,-0.27045997977256775,779.9541015625,0.1015625
549,-0.237012580037117,-0.2151271402835846,791.552734375,0.0703125
599,-0.27161359786987305,-0.24954144656658173,798.3056030273438,0.0703125
649,-0.2979903519153595,-0.2759001851081848,798.9576416015625,0.109375
699,-0.3485599756240845,-0.32639607787132263,801.6229858398438,0.1640625
749,-0.37492838501930237,-0.35233744978904724,817.0689086914062,0.1328125
799,-0.20525793731212616,-0.18265731632709503,817.4189453125,0.0625
849,-0.35113081336021423,-0.32804304361343384,835.0394897460938,0.109375
899,-0.2873995006084442,-0.2641047537326813,842.5244140625,0.1015625
949,-0.23518800735473633,-0.21182365715503693,845.0419921875,0.0625
999,-0.30932995676994324,-0.2855896055698395,858.64111328125,0.1171875
0,-0.30387115478515625,-0.28002217411994934,862.5700073242188,0.1328125
49,-0.3822181224822998,-0.35641589760780334,933.2147827148438,0.1875
99,-0.20269332826137543,-0.17599375545978546,965.6697387695312,0.0703125
149,-0.28819963335990906,-0.26100021600723267,983.7489624023438,0.109375
199,-0.3198530673980713,-0.2919800281524658,1008.11328125,0.1171875
249,-0.26937711238861084,-0.2407703846693039,1034.6483154296875,0.1015625
299,-0.1636590212583542,-0.13463449478149414,1049.7591552734375,0.0546875
349,-0.2847626805305481,-0.25539499521255493,1062.170166015625,0.09375
399,-0.22368066012859344,-0.1942027062177658,1066.1585693359375,0.078125
449,-0.29027411341667175,-0.2610328793525696,1057.5970458984375,0.109375
499,-0.2288954108953476,-0.19981668889522552,1051.719482421875,0.0703125
549,-0.1990543007850647,-0.17047227919101715,1033.75439453125,0.046875
599,-0.2314738780260086,-0.2028992623090744,1033.48779296875,0.0546875
649,-0.2608751356601715,-0.2328387349843979,1014.0203247070312,0.125
699,-0.2685847282409668,-0.24087528884410858,1002.1949462890625,0.0859375
749,-0.33314982056617737,-0.3058954179286957,985.7371215820312,0.1484375
799,-0.1812545508146286,-0.15414154529571533,980.6234741210938,0.0546875
849,-0.3324856758117676,-0.3058881461620331,961.9791259765625,0.1328125
899,-0.25216302275657654,-0.22545590996742249,965.9423828125,0.1328125
949,-0.1941322237253189,-0.16786400973796844,950.068359375,0.0546875
999,-0.29705071449279785,-0.2712634205818176,932.6759643554688,0.109375
0,-0.25398337841033936,-0.22798679769039154,940.2437744140625,0.109375
49,-0.32855886220932007,-0.3030698299407959,921.8869018554688,0.1484375
99,-0.16288679838180542,-0.13764865696430206,912.8126220703125,0.078125
149,-0.26115313172340393,-0.23642447590827942,894.38671875,0.09375
199,-0.28579947352409363,-0.2617052495479584,871.4381713867188,0.1015625
249,-0.252003014087677,-0.22796869277954102,869.2732543945312,0.09375
299,-0.1589740812778473,-0.1357986181974411,838.20947265625,0.0625
349,-0.2562412917613983,-0.23333941400051117,828.3140869140625,0.0859375
399,-0.2174694985151291,-0.1947944015264511,820.1134033203125,0.109375
449,-0.27133968472480774,-0.24908263981342316,804.9931030273438,0.109375
499,-0.20889542996883392,-0.18704824149608612,790.1689453125,0.0703125
549,-0.17856238782405853,-0.15690810978412628,783.1921997070312,0.0546875
599,-0.22671997547149658,-0.2051764279603958,779.186767578125,0.0703125
649,-0.24476857483386993,-0.22346650063991547,770.4528198242188,0.1171875
699,-0.25197911262512207,-0.23100543022155762,758.5767822265625,0.09375
749,-0.32872846722602844,-0.30827847123146057,739.634765625,0.1640625
799,-0.175215944647789,-0.15501408278942108,730.6597900390625,0.0625
849,-0.31925034523010254,-0.29948997497558594,714.6932373046875,0.1328125
899,-0.24395982921123505,-0.22421637177467346,714.0826416015625,0.125
949,-0.18900537490844727,-0.16970963776111603,697.888671875,0.0546875
999,-0.2805626690387726,-0.2614917755126953,689.755859375,0.1171875
0,-0.23785515129566193,-0.2189044952392578,685.4069213867188,0.09375
49,-0.3096492886543274,-0.2905037999153137,692.4521484375,0.140625
99,-0.15314005315303802,-0.134295254945755,681.5791625976562,0.0546875
149,-0.2436722069978714,-0.22493886947631836,677.5474853515625,0.09375
199,-0.2890802323818207,-0.27056819200515747,669.5441284179688,0.1015625
249,-0.2406228631734848,-0.2221558541059494,667.915283203125,0.0859375
299,-0.15301410853862762,-0.13464395701885223,664.4118041992188,0.0625
349,-0.24964189529418945,-0.23151341080665588,655.6702880859375,0.0859375
399,-0.2140110284090042,-0.19622652232646942,643.2294311523438,0.109375
449,-0.27160245180130005,-0.2538619935512543,641.6365356445312,0.1171875
499,-0.19613976776599884,-0.17859508097171783,634.5562744140625,0.0703125
549,-0.1717362254858017,-0.1544254720211029,626.0950927734375,0.0625
599,-0.21731403470039368,-0.19995079934597015,627.9939575195312,0.0703125
649,-0.2426890879869461,-0.22547581791877747,622.5697631835938,0.140625
699,-0.2446596920490265,-0.2276124507188797,616.5647583007812,0.0859375
749,-0.33940425515174866,-0.3224984407424927,611.4488525390625,0.1640625
