global_iteration,local_iteration,total_iteration,vfe,ll,kl,error
0,0,1,-76.7449951171875,-74.67855834960938,82.65725708007812,1.2326738834381104
0,49,50,-16.681337356567383,-13.871319770812988,112.40066528320312,0.5050879120826721
0,99,100,-11.386343002319336,-8.522374153137207,114.55877685546875,0.41862815618515015
0,149,150,-9.264145851135254,-6.245558261871338,120.74349212646484,0.3502655625343323
0,199,200,-9.53101634979248,-6.474790573120117,122.24900817871094,0.38398924469947815
0,249,250,-5.007987976074219,-1.8228495121002197,127.40554809570312,0.21924740076065063
0,299,300,-3.8433690071105957,-0.49533337354660034,133.92141723632812,0.1895439624786377
0,349,350,-3.9141697883605957,-0.43582791090011597,139.1336669921875,0.1605556458234787
0,399,400,-4.203996658325195,-0.766811728477478,137.48739624023438,0.16577860713005066
0,449,450,-4.031214237213135,-0.575348436832428,138.234619140625,0.17044131457805634
0,499,500,-4.783567428588867,-1.418867588043213,134.5880126953125,0.19362382590770721
0,549,550,-4.035191535949707,-0.6470818519592285,135.52438354492188,0.18883150815963745
0,599,600,-3.850717544555664,-0.5459359884262085,132.19126892089844,0.18651053309440613
0,649,650,-3.1746926307678223,0.1741790920495987,133.95486450195312,0.14837485551834106
0,699,700,-3.918635129928589,-0.5868453979492188,133.27159118652344,0.19089384377002716
0,749,750,-4.179309368133545,-0.7552491426467896,136.96240234375,0.1835964024066925
0,799,800,-3.5507307052612305,-0.20863200724124908,133.68394470214844,0.16529124975204468
0,849,850,-3.3410606384277344,-0.06227391958236694,131.15145874023438,0.1498267948627472
0,899,900,-3.537815570831299,-0.1578061282634735,135.20037841796875,0.15279532968997955
0,949,950,-4.266983509063721,-0.9283784031867981,133.54420471191406,0.18280215561389923
0,999,1000,-3.2147436141967773,0.08913040906190872,132.15496826171875,0.1421855390071869
0,1049,1050,-3.396920680999756,-0.04436518996953964,134.1022186279297,0.15747994184494019
0,1099,1100,-3.1390159130096436,0.14054396748542786,131.18240356445312,0.14701516926288605
0,1149,1150,-3.977917194366455,-0.7446509003639221,129.33065795898438,0.18251624703407288
0,1199,1200,-3.5941827297210693,-0.11691927164793015,139.09054565429688,0.14995339512825012
0,1249,1250,-3.0215771198272705,0.23530897498130798,130.27545166015625,0.14720766246318817
0,1299,1300,-2.9939441680908203,0.27574431896209717,130.78753662109375,0.1418381780385971
0,1349,1350,-3.123293399810791,0.09167926013469696,128.59890747070312,0.14572980999946594
