communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7184839844703674,0.5359710454940796,-0.7184901237487793,0.5362751483917236
20,1,-0.24544963240623474,0.8910915851593018,-0.2536018490791321,0.887414276599884
40,2,-0.43487170338630676,0.8901791572570801,-0.43798592686653137,0.8837646245956421
60,3,-0.24585343897342682,0.8851194381713867,-0.2580978572368622,0.8813315629959106
80,4,-0.25101080536842346,0.888575553894043,-0.2574576139450073,0.8857553601264954
100,5,-0.2551705837249756,0.8836817145347595,-0.27052775025367737,0.8803362250328064
120,6,-0.24335737526416779,0.9004921317100525,-0.25229412317276,0.8958194851875305
140,7,-0.24469687044620514,0.8894326686859131,-0.25439587235450745,0.8858659863471985
160,8,-0.2334447205066681,0.8974231481552124,-0.24376970529556274,0.8912851214408875
180,9,-0.2506425678730011,0.8979761004447937,-0.26122525334358215,0.891063928604126
200,10,-0.24055026471614838,0.8959577679634094,-0.252007395029068,0.8918380737304688
