communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.43758824467658997,0.8855618238449097,-0.4395654797554016,0.884207010269165
20,1,-0.44761335849761963,0.8766589164733887,-0.4529675543308258,0.8717098236083984
40,2,-0.8279123306274414,0.8745299577713013,-0.8092947602272034,0.8756912350654602
60,3,-0.41941070556640625,0.8903726935386658,-0.4213220775127411,0.887414276599884
80,4,-0.5023669004440308,0.8805297613143921,-0.49923208355903625,0.8815527558326721
100,5,-0.4002744257450104,0.8891285061836243,-0.4059160649776459,0.8809998035430908
120,6,-0.3785465955734253,0.8960959911346436,-0.38308069109916687,0.890621542930603
140,7,-0.39149612188339233,0.8840134739875793,-0.4015344977378845,0.8779031038284302
160,8,-0.38397035002708435,0.8831287622451782,-0.3956877291202545,0.8787878751754761
180,9,-0.33002591133117676,0.8945200443267822,-0.3402610719203949,0.890621542930603
200,10,-0.3264298141002655,0.8983631730079651,-0.3420208990573883,0.8978102207183838
