communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.4485589265823364,0.884649395942688,-0.45001593232154846,0.879672646522522
20,1,-0.2768547534942627,0.8844558596611023,-0.28622156381607056,0.8803362250328064
40,2,-0.2476528286933899,0.8986673355102539,-0.2551524043083191,0.8981419801712036
60,3,-0.23940394818782806,0.8836817145347595,-0.24801921844482422,0.8803362250328064
80,4,-0.22872905433177948,0.9011557102203369,-0.23888267576694489,0.9006856679916382
100,5,-0.22638435661792755,0.9014875292778015,-0.2357172966003418,0.8944923877716064
120,6,-0.22463516891002655,0.8991373777389526,-0.23217757046222687,0.899247944355011
140,7,-0.23049595952033997,0.8980037569999695,-0.2402198314666748,0.8913956880569458
160,8,-0.227614164352417,0.8973678350448608,-0.23530080914497375,0.8944923877716064
180,9,-0.23112176358699799,0.9009345173835754,-0.24157853424549103,0.8959301114082336
200,10,-0.2298768162727356,0.900547444820404,-0.24070949852466583,0.897478461265564
