communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.685881495475769,0.8833775520324707,-0.6859912872314453,0.8797832131385803
2,1,-0.3203655183315277,0.8836817145347595,-0.3285912275314331,0.8803362250328064
4,2,-0.2660592794418335,0.8836817145347595,-0.27391138672828674,0.8803362250328064
6,3,-0.247181236743927,0.8836817145347595,-0.2556070387363434,0.8803362250328064
8,4,-0.24113889038562775,0.8836817145347595,-0.24965479969978333,0.8803362250328064
10,5,-0.2375708520412445,0.8836817145347595,-0.24641723930835724,0.8803362250328064
12,6,-0.2361585795879364,0.8836817145347595,-0.24447128176689148,0.8803362250328064
14,7,-0.233970046043396,0.8836817145347595,-0.24118351936340332,0.8803362250328064
16,8,-0.23211669921875,0.8836817145347595,-0.23949360847473145,0.8803362250328064
18,9,-0.23086407780647278,0.8836817145347595,-0.23805853724479675,0.8803362250328064
20,10,-0.2303287535905838,0.8836817145347595,-0.24084840714931488,0.8803362250328064
22,11,-0.22950421273708344,0.8836817145347595,-0.2386607825756073,0.8803362250328064
24,12,-0.2291780412197113,0.8836817145347595,-0.23728057742118835,0.8803362250328064
26,13,-0.2295079231262207,0.8836817145347595,-0.23602080345153809,0.8803362250328064
28,14,-0.22906692326068878,0.8836817145347595,-0.2372567355632782,0.8803362250328064
30,15,-0.22870205342769623,0.8836817145347595,-0.23608152568340302,0.8803362250328064
32,16,-0.2290409952402115,0.8836817145347595,-0.23807573318481445,0.8803362250328064
34,17,-0.2289610505104065,0.8836817145347595,-0.23672938346862793,0.8803362250328064
36,18,-0.22844292223453522,0.8836817145347595,-0.23729930818080902,0.8803362250328064
38,19,-0.2292233556509018,0.8836817145347595,-0.23760131001472473,0.8803362250328064
40,20,-0.22826339304447174,0.8836817145347595,-0.2379317581653595,0.8803362250328064
42,21,-0.2281169295310974,0.8836817145347595,-0.23689062893390656,0.8803362250328064
44,22,-0.22844740748405457,0.8836817145347595,-0.2373112589120865,0.8803362250328064
46,23,-0.22752070426940918,0.8836817145347595,-0.23582246899604797,0.8803362250328064
48,24,-0.22798274457454681,0.8836817145347595,-0.2395934760570526,0.8803362250328064
50,25,-0.228682279586792,0.8836817145347595,-0.23742038011550903,0.8803362250328064
52,26,-0.22859583795070648,0.8853959441184998,-0.23713524639606476,0.881442129611969
54,27,-0.2282189279794693,0.8842899799346924,-0.2383340448141098,0.8807786107063293
56,28,-0.2280283272266388,0.8881608247756958,-0.23883219063282013,0.8837646245956421
58,29,-0.22853155434131622,0.8909257054328918,-0.236990824341774,0.8847600221633911
60,30,-0.22754277288913727,0.8909533023834229,-0.2363133430480957,0.8849812150001526
62,31,-0.22759060561656952,0.8937458395957947,-0.23610877990722656,0.8868613243103027
64,32,-0.22887016832828522,0.8937734961509705,-0.2377551645040512,0.887856662273407
66,33,-0.2282169759273529,0.8949623703956604,-0.23794838786125183,0.8890731930732727
68,34,-0.22787359356880188,0.895598292350769,-0.2379985898733139,0.8897367715835571
70,35,-0.22810374200344086,0.8947412371635437,-0.23998624086380005,0.8890731930732727
72,36,-0.22766394913196564,0.8964001536369324,-0.23833900690078735,0.8901791572570801
