communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-96.97325897216797,1.4020841121673584,-0.3776783049106598,0.1842069774866104
2,1,-9.330304145812988,0.2540524899959564,-0.6686772704124451,0.15699510276317596
