communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7096291184425354,0.6134670972824097,-0.7182154655456543,0.6086199879646301
2,1,-0.31012898683547974,0.8553732633590698,-0.3226618468761444,0.8499181270599365
4,2,-0.3132689297199249,0.8529163599014282,-0.3252245783805847,0.850634753704071
6,3,-0.31188467144966125,0.8546566963195801,-0.323714017868042,0.8460278511047363
8,4,-0.30867093801498413,0.8557571768760681,-0.32192808389663696,0.8489966988563538
10,5,-0.305017352104187,0.8576510548591614,-0.3164423108100891,0.8503276109695435
12,6,-0.3033987283706665,0.8581629395484924,-0.3144087493419647,0.8521703481674194
14,7,-0.3018450438976288,0.8591866493225098,-0.31367743015289307,0.8525798320770264
16,8,-0.3007383942604065,0.859980046749115,-0.3128918409347534,0.8532964587211609
18,9,-0.3000151515007019,0.8605687022209167,-0.3126632273197174,0.8539107441902161
20,10,-0.29953667521476746,0.8609525561332703,-0.31218135356903076,0.8542178273200989
