[2022-08-04 05:24:45] - DEBUG - Call: ['experiments/classification.py', '--q', 'GI', '-d', 'B', '--prior', 'neal', '--server', 'SEQ', '--split', 'A', '--lr', '0.001', '-l', '10000', '-g', '10', '--batch', '256', '-M', '10', '--num_clients=1']
[2022-08-04 05:24:45] - DEBUG - Root: /home/mojb2/GI-PVI/results/08-04-04.24.43_seq-gi-bank-1c-10g-10000l-neal-splita-256b-0-001lr-2s-10m-20p
[2022-08-04 05:24:45] - DEBUG - Time: 08-04-04.24.43
[2022-08-04 05:24:45] - DEBUG - Seed: 0
[2022-08-04 05:24:45] - INFO - [97mConfig: Config(seed=0, plot=True, kl=Analytic, optimizer='Adam', bias=True, load=None, log_step=50)[0m
[2022-08-04 05:24:45] - INFO - [97mArgs: Namespace(M=10, batch=256, damp=None, dgp='B', global_iters=10, inference_samples=50, linspace_yz=False, local_iters=10000, lr=0.001, name='', no_plot=False, num_clients=1, patience=20, plot=True, prior='neal', q='GI', rand_mean=True, random_z=False, seed=0, server='SEQ', split='A', training_samples=2)[0m
[2022-08-04 05:24:59] - INFO - [93mClient data partition size:      [1][0m
[2022-08-04 05:24:59] - INFO - [93mClient data proportion positive: [0.88][0m
[2022-08-04 05:24:59] - INFO - LR: 0.001
[2022-08-04 05:25:19] - INFO - SERVER - sequential - iter [ 0/10] - [94mtrain mll:   -0.558, train acc:   0.8464, test mll:   -0.560, test acc:   0.8479[0m
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  62/10000] - local vfe:        -0.556, ll:        -0.406, kl: 5412.769, error:  0.10938
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  63/10000] - local vfe:        -0.518, ll:        -0.369, kl: 5416.440, error:  0.12500
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  64/10000] - local vfe:        -0.518, ll:        -0.368, kl: 5413.316, error:  0.12500
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  65/10000] - local vfe:        -0.584, ll:        -0.434, kl: 5408.774, error:  0.15234
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  66/10000] - local vfe:        -0.563, ll:        -0.413, kl: 5412.344, error:  0.12109
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  67/10000] - local vfe:        -0.552, ll:        -0.403, kl: 5405.275, error:  0.11328
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  68/10000] - local vfe:        -0.494, ll:        -0.345, kl: 5402.865, error:  0.12109
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  69/10000] - local vfe:        -0.508, ll:        -0.359, kl: 5399.088, error:  0.08594
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  70/10000] - local vfe:        -0.524, ll:        -0.375, kl: 5395.703, error:  0.11719
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  71/10000] - local vfe:        -0.515, ll:        -0.366, kl: 5395.155, error:  0.12500
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  72/10000] - local vfe:        -0.517, ll:        -0.368, kl: 5396.221, error:  0.12891
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  73/10000] - local vfe:        -0.508, ll:        -0.359, kl: 5388.616, error:  0.14062
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  74/10000] - local vfe:        -0.544, ll:        -0.395, kl: 5386.183, error:  0.10547
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  75/10000] - local vfe:        -0.539, ll:        -0.390, kl: 5378.922, error:  0.10938
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  76/10000] - local vfe:        -0.496, ll:        -0.347, kl: 5379.636, error:  0.10938
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  77/10000] - local vfe:        -0.539, ll:        -0.391, kl: 5376.395, error:  0.12891
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  78/10000] - local vfe:        -0.491, ll:        -0.342, kl: 5373.961, error:  0.11328
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  79/10000] - local vfe:        -0.479, ll:        -0.331, kl: 5369.389, error:  0.08203
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  80/10000] - local vfe:        -0.500, ll:        -0.352, kl: 5362.127, error:  0.10156
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  81/10000] - local vfe:        -0.615, ll:        -0.467, kl: 5363.408, error:  0.15625
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  82/10000] - local vfe:        -0.483, ll:        -0.335, kl: 5356.029, error:  0.11328
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  83/10000] - local vfe:        -0.533, ll:        -0.385, kl: 5353.719, error:  0.13281
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  84/10000] - local vfe:        -0.484, ll:        -0.336, kl: 5351.106, error:  0.09766
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  85/10000] - local vfe:        -0.557, ll:        -0.409, kl: 5352.735, error:  0.13281
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  86/10000] - local vfe:        -0.515, ll:        -0.367, kl: 5345.978, error:  0.12891
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  87/10000] - local vfe:        -0.524, ll:        -0.377, kl: 5336.610, error:  0.10938
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  88/10000] - local vfe:        -0.536, ll:        -0.388, kl: 5340.305, error:  0.14453
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  89/10000] - local vfe:        -0.509, ll:        -0.362, kl: 5333.247, error:  0.10938
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  90/10000] - local vfe:        -0.508, ll:        -0.361, kl: 5333.401, error:  0.10547
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  91/10000] - local vfe:        -0.479, ll:        -0.332, kl: 5327.917, error:  0.11719
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  92/10000] - local vfe:        -0.536, ll:        -0.389, kl: 5326.440, error:  0.11719
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  93/10000] - local vfe:        -0.544, ll:        -0.397, kl: 5328.594, error:  0.12500
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  94/10000] - local vfe:        -0.505, ll:        -0.358, kl: 5325.295, error:  0.12109
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  95/10000] - local vfe:        -0.482, ll:        -0.335, kl: 5325.364, error:  0.10156
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  96/10000] - local vfe:        -0.477, ll:        -0.330, kl: 5320.291, error:  0.08984
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  97/10000] - local vfe:        -0.542, ll:        -0.395, kl: 5318.285, error:  0.13672
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  98/10000] - local vfe:        -0.516, ll:        -0.369, kl: 5315.897, error:  0.13672
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [  99/10000] - local vfe:        -0.508, ll:        -0.361, kl: 5312.133, error:  0.09766
[2022-08-04 05:25:25] - INFO - CLIENT - client0 - global  1/10 - local [ 100/10000] - local vfe:        -0.514, ll:        -0.367, kl: 5310.605, error:  0.14844
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 101/10000] - local vfe:        -0.467, ll:        -0.321, kl: 5305.042, error:  0.10156
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 102/10000] - local vfe:        -0.442, ll:        -0.296, kl: 5309.078, error:  0.09375
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 103/10000] - local vfe:        -0.524, ll:        -0.377, kl: 5307.002, error:  0.12109
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 104/10000] - local vfe:        -0.489, ll:        -0.343, kl: 5305.596, error:  0.12500
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 105/10000] - local vfe:        -0.465, ll:        -0.318, kl: 5300.058, error:  0.09766
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 106/10000] - local vfe:        -0.477, ll:        -0.331, kl: 5295.606, error:  0.12109
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 107/10000] - local vfe:        -0.515, ll:        -0.369, kl: 5299.977, error:  0.14062
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 108/10000] - local vfe:        -0.456, ll:        -0.309, kl: 5294.680, error:  0.09766
[2022-08-04 05:25:25] - DEBUG - CLIENT - client0 - global  1/10 - local [ 109/10000] - local vfe:        -0.466, ll:        -0.319, kl: 5296.170, error:  0.12109
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 110/10000] - local vfe:        -0.450, ll:        -0.304, kl: 5290.664, error:  0.10156
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 111/10000] - local vfe:        -0.483, ll:        -0.337, kl: 5290.372, error:  0.12109
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 112/10000] - local vfe:        -0.488, ll:        -0.341, kl: 5289.141, error:  0.11719
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 113/10000] - local vfe:        -0.436, ll:        -0.290, kl: 5288.371, error:  0.10156
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 114/10000] - local vfe:        -0.443, ll:        -0.296, kl: 5284.825, error:  0.09766
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 115/10000] - local vfe:        -0.525, ll:        -0.379, kl: 5282.625, error:  0.13281
[2022-08-04 05:25:26] - DEBUG - CLIENT - client0 - global  1/10 - local [ 116/10000] - local vfe:        -0.498, ll:        -0.352, kl: 5280.026, error:  0.12891
