communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.5584489703178406,0.8464388251304626,-0.5599102973937988,0.8479318618774414
2,1,-0.22955678403377533,0.9023722410202026,-0.23767372965812683,0.8950453400611877
4,2,-0.2283007651567459,0.9027593731880188,-0.23571354150772095,0.8954877257347107
6,3,-0.22764520347118378,0.9028975963592529,-0.23682434856891632,0.8965936899185181
8,4,-0.22739383578300476,0.9025381803512573,-0.23821431398391724,0.8965936899185181
10,5,-0.22729134559631348,0.9030634760856628,-0.23949310183525085,0.8969254493713379
12,6,-0.2262374609708786,0.9036164283752441,-0.23747940361499786,0.8972572684288025
14,7,-0.22602657973766327,0.9030081629753113,-0.23645946383476257,0.8971466422080994
16,8,-0.22593773901462555,0.9034505486488342,-0.23691697418689728,0.8969254493713379
18,9,-0.22508934140205383,0.9043076634407043,-0.23466669023036957,0.8973678350448608
20,10,-0.22561341524124146,0.9043906331062317,-0.238028421998024,0.8975890278816223
