communications,iteration,train_mll,train_error,test_mll,test_error
0,0,0.8963866829872131,0.09377333521842957,0.05184416472911835,0.18167075514793396
2,1,0.2835126519203186,0.16212497651576996,-0.2860953211784363,0.2066216617822647
