communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.685881495475769,0.8833775520324707,-0.6859912872314453,0.8797832131385803
2,1,-0.42296311259269714,0.8836817145347595,-0.4341888725757599,0.8803362250328064
4,2,-0.5224214196205139,0.8836817145347595,-0.5351107120513916,0.8803362250328064
6,3,-0.5568485856056213,0.8836817145347595,-0.5764049291610718,0.8803362250328064
8,4,-0.5841637253761292,0.8836817145347595,-0.6053904294967651,0.8803362250328064
10,5,-0.5917086005210876,0.8836817145347595,-0.6150847673416138,0.8803362250328064
12,6,-0.2637689411640167,0.8836817145347595,-0.27408039569854736,0.8803362250328064
14,7,-0.24228855967521667,0.8836817145347595,-0.25056350231170654,0.8803362250328064
16,8,-0.23679345846176147,0.8836817145347595,-0.2453751266002655,0.8803362250328064
18,9,-0.23358215391635895,0.8836817145347595,-0.24140994250774384,0.8803362250328064
20,10,-0.23159469664096832,0.8836817145347595,-0.24280264973640442,0.8803362250328064
22,11,-0.230552077293396,0.8836817145347595,-0.2411680519580841,0.8803362250328064
24,12,-0.24470651149749756,0.8836817145347595,-0.25583332777023315,0.8803362250328064
26,13,-0.26908379793167114,0.8836817145347595,-0.28103259205818176,0.8803362250328064
28,14,-0.28429776430130005,0.8836817145347595,-0.29860782623291016,0.8803362250328064
30,15,-0.3125019967556,0.8836817145347595,-0.3267397880554199,0.8803362250328064
32,16,-0.23323719203472137,0.8836817145347595,-0.24271941184997559,0.8803362250328064
34,17,-0.2320084273815155,0.8836817145347595,-0.23992091417312622,0.8803362250328064
36,18,-0.22983381152153015,0.8836817145347595,-0.23922650516033173,0.8803362250328064
38,19,-0.2307005226612091,0.8836817145347595,-0.23939241468906403,0.8803362250328064
40,20,-0.23015722632408142,0.8836817145347595,-0.23964329063892365,0.8803362250328064
42,21,-0.230780228972435,0.8836817145347595,-0.24036942422389984,0.8803362250328064
44,22,-0.2340976744890213,0.8836817145347595,-0.2445579171180725,0.8803362250328064
46,23,-0.23985609412193298,0.8836817145347595,-0.2503832280635834,0.8803362250328064
48,24,-0.2524957060813904,0.8836817145347595,-0.2690235674381256,0.8803362250328064
50,25,-0.2637442350387573,0.8836817145347595,-0.2765970826148987,0.8803362250328064
52,26,-0.23084674775600433,0.8836817145347595,-0.24011529982089996,0.8803362250328064
54,27,-0.23004953563213348,0.8836817145347595,-0.24022500216960907,0.8803362250328064
56,28,-0.2296120971441269,0.8836817145347595,-0.24046508967876434,0.8803362250328064
58,29,-0.2296416312456131,0.8836817145347595,-0.23859545588493347,0.8803362250328064
60,30,-0.23000122606754303,0.8836817145347595,-0.23860637843608856,0.8803362250328064
62,31,-0.2304677516222,0.8836817145347595,-0.23917759954929352,0.8803362250328064
64,32,-0.23054401576519012,0.8836817145347595,-0.2403404712677002,0.8803362250328064
66,33,-0.2343454211950302,0.8836817145347595,-0.24519729614257812,0.8803362250328064
