communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931501626968384,0.2384766936302185,-0.6931519508361816,0.24252662062644958
2,1,-0.6924280524253845,0.7615233063697815,-0.6924363374710083,0.7574734091758728
4,2,-0.6905632019042969,0.7615233063697815,-0.6906164288520813,0.7574734091758728
6,3,-0.6875304579734802,0.7615233063697815,-0.6876210570335388,0.7574734091758728
8,4,-0.6824477910995483,0.7615233063697815,-0.6826313138008118,0.7574734091758728
10,5,-0.6733077168464661,0.7615233063697815,-0.6736190915107727,0.7574734091758728
12,6,-0.6350909471511841,0.7615233063697815,-0.6357917189598083,0.7574734091758728
14,7,-0.5103767514228821,0.7615233063697815,-0.5130162239074707,0.7574734091758728
16,8,-0.3883991241455078,0.7615233063697815,-0.3932104706764221,0.7574734091758728
18,9,-0.36544764041900635,0.7615233063697815,-0.36936649680137634,0.7574734091758728
20,10,-0.359726220369339,0.7615233063697815,-0.3648920953273773,0.7574734091758728
22,11,-0.5757764577865601,0.7615233063697815,-0.5767654180526733,0.7574734091758728
24,12,-0.6468042731285095,0.7615233063697815,-0.6469919085502625,0.7574734091758728
26,13,-0.6690732836723328,0.7615233063697815,-0.6692515015602112,0.7574734091758728
28,14,-0.6784306764602661,0.7615233063697815,-0.6785210967063904,0.7574734091758728
30,15,-0.6831488013267517,0.7615233063697815,-0.6832104921340942,0.7574734091758728
32,16,-0.6858430504798889,0.7615233063697815,-0.6859186291694641,0.7574734091758728
34,17,-0.687517523765564,0.7615233063697815,-0.6875603199005127,0.7574734091758728
36,18,-0.6852794885635376,0.7615233063697815,-0.6853961944580078,0.7574734091758728
38,19,-0.6847555041313171,0.7615233063697815,-0.6849116683006287,0.7574734091758728
40,20,-0.6841441988945007,0.7615233063697815,-0.6842657327651978,0.7574734091758728
42,21,-0.6825925707817078,0.7615233063697815,-0.6827164888381958,0.7574734091758728
44,22,-0.6804853677749634,0.7615233063697815,-0.6807167530059814,0.7574734091758728
46,23,-0.6775298118591309,0.7615233063697815,-0.6777037382125854,0.7574734091758728
48,24,-0.673197865486145,0.7615233063697815,-0.6733697652816772,0.7574734091758728
50,25,-0.6664509773254395,0.7615233063697815,-0.6667467951774597,0.7574734091758728
52,26,-0.6551351547241211,0.7615233063697815,-0.6555273532867432,0.7574734091758728
54,27,-0.6343697905540466,0.7615233063697815,-0.6349239349365234,0.7574734091758728
