communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931481957435608,0.2384766936302185,-0.693149745464325,0.24252662062644958
2,1,-0.6931596994400024,0.2384766936302185,-0.6931579113006592,0.24252662062644958
4,2,-0.6915512084960938,0.7615233063697815,-0.6915839314460754,0.7574734091758728
6,3,-0.6888033151626587,0.7615233063697815,-0.6888728737831116,0.7574734091758728
8,4,-0.6820419430732727,0.7615233063697815,-0.6822184920310974,0.7574734091758728
10,5,-0.6556269526481628,0.7615233063697815,-0.6561222076416016,0.7574734091758728
12,6,-0.5713411569595337,0.7615233063697815,-0.5727789998054504,0.7574734091758728
14,7,-0.4490422308444977,0.7615233063697815,-0.45322874188423157,0.7574734091758728
16,8,-0.3914124369621277,0.7615233063697815,-0.39695626497268677,0.7574734091758728
18,9,-0.37263235449790955,0.7615233063697815,-0.37694358825683594,0.7574734091758728
20,10,-0.3656635582447052,0.7615233063697815,-0.3701106905937195,0.7574734091758728
22,11,-0.3824729323387146,0.7615233063697815,-0.38774213194847107,0.7574734091758728
24,12,-0.38322967290878296,0.7615233063697815,-0.38659048080444336,0.7574734091758728
26,13,-0.38173529505729675,0.7615233063697815,-0.38629022240638733,0.7574734091758728
28,14,-0.3774777948856354,0.7615233063697815,-0.38139429688453674,0.7574734091758728
30,15,-0.37672069668769836,0.7615233063697815,-0.38064390420913696,0.7574734091758728
32,16,-0.3729951083660126,0.8292682766914368,-0.3789908289909363,0.8226863145828247
34,17,-0.3733045756816864,0.8289099931716919,-0.3773089051246643,0.8231981992721558
36,18,-0.3710866868495941,0.8324674367904663,-0.3769913613796234,0.8252456784248352
38,19,-0.34613656997680664,0.8401197791099548,-0.3526292145252228,0.8353808522224426
40,20,-0.33864617347717285,0.8436004519462585,-0.3450857698917389,0.8397829532623291
42,21,-0.33460143208503723,0.846697211265564,-0.34135866165161133,0.8389639854431152
44,22,-0.33292263746261597,0.8481816053390503,-0.340960830450058,0.8409090638160706
46,23,-0.331492155790329,0.8510736227035522,-0.3391440808773041,0.8449017405509949
48,24,-0.3303620517253876,0.8504849672317505,-0.3370417356491089,0.8454135656356812
50,25,-0.3295133411884308,0.849230945110321,-0.33751076459884644,0.8434684872627258
