communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-210.40402221679688,1.3780356645584106,-23.830141067504883,0.16976194083690643
2,1,-7.416238307952881,0.2202427089214325,0.02029060386121273,0.1342730075120926
