iteration,vfe,ll,kl,error
0,-0.29571008682250977,-0.295381098985672,1.285425066947937,0.0703125
49,-0.3700370490550995,-0.36952123045921326,2.0152266025543213,0.171875
99,-0.3403342664241791,-0.33899354934692383,5.2381086349487305,0.140625
149,-0.3797653615474701,-0.3753568232059479,17.22429847717285,0.1796875
199,-0.35092368721961975,-0.3458310067653656,19.897174835205078,0.1640625
249,-0.3531705141067505,-0.34864944219589233,17.663923263549805,0.15625
299,-0.3519681990146637,-0.346606582403183,20.94788932800293,0.125
349,-0.3558270335197449,-0.35018277168273926,22.052045822143555,0.1328125
399,-0.33754250407218933,-0.3324625492095947,19.84739112854004,0.125
449,-0.33105918765068054,-0.32517901062965393,22.97371482849121,0.140625
499,-0.3851669132709503,-0.37961694598197937,21.683622360229492,0.1796875
549,-0.2934667766094208,-0.28781798481941223,22.069869995117188,0.09375
599,-0.4138057827949524,-0.4076237380504608,24.15328025817871,0.1875
649,-0.33820676803588867,-0.33275046944618225,21.317882537841797,0.125
699,-0.3484024703502655,-0.342855304479599,21.67258644104004,0.1875
749,-0.35607820749282837,-0.3497208058834076,24.838306427001953,0.1796875
799,-0.3813474178314209,-0.37587350606918335,21.386699676513672,0.1875
849,-0.3622920513153076,-0.35639187693595886,23.05201530456543,0.1328125
899,-0.2814817726612091,-0.275450199842453,23.56537628173828,0.1015625
949,-0.35180556774139404,-0.3461117446422577,22.245859146118164,0.1484375
999,-0.3242313265800476,-0.3179280459880829,24.626813888549805,0.125
0,-0.24002042412757874,-0.23718225955963135,11.088695526123047,0.0625
49,-0.3338950276374817,-0.32841089367866516,21.426504135131836,0.1640625
99,-0.3126703202724457,-0.30774298310279846,19.251209259033203,0.140625
149,-0.3588099479675293,-0.35353389382362366,20.613523483276367,0.1796875
199,-0.32735109329223633,-0.32171639800071716,22.014877319335938,0.1484375
249,-0.3202788829803467,-0.3153841197490692,19.12391471862793,0.15625
299,-0.3635111451148987,-0.35797667503356934,21.62314224243164,0.1328125
349,-0.35679110884666443,-0.35155948996543884,20.43996238708496,0.171875
399,-0.2989797294139862,-0.29403606057167053,19.314809799194336,0.125
449,-0.28296348452568054,-0.27706193923950195,23.057205200195312,0.140625
499,-0.3693661391735077,-0.3643726706504822,19.509357452392578,0.1796875
549,-0.24283991754055023,-0.23745186626911163,21.051166534423828,0.1015625
599,-0.41359496116638184,-0.40787267684936523,22.356996536254883,0.1796875
649,-0.2877792418003082,-0.2827267348766327,19.740100860595703,0.125
699,-0.3196168541908264,-0.3139478862285614,22.148717880249023,0.1796875
749,-0.32103797793388367,-0.31504026055336,23.43301773071289,0.140625
799,-0.36805233359336853,-0.36321526765823364,18.898494720458984,0.1796875
849,-0.3665371835231781,-0.3606753349304199,22.902183532714844,0.1171875
899,-0.253682404756546,-0.24828343093395233,21.093679428100586,0.078125
949,-0.31281837821006775,-0.30791598558425903,19.15370750427246,0.1171875
999,-0.29036957025527954,-0.2844419479370117,23.159082412719727,0.125
0,-0.24346952140331268,-0.23744212090969086,23.54911231994629,0.0703125
49,-0.32949939370155334,-0.32242351770401,27.645553588867188,0.15625
99,-0.30600106716156006,-0.2993989586830139,25.794485092163086,0.1328125
149,-0.34774065017700195,-0.3407997190952301,27.118192672729492,0.1796875
199,-0.3178195059299469,-0.3108184337615967,27.353240966796875,0.140625
249,-0.3305004835128784,-0.3240777552127838,25.093679428100586,0.140625
299,-0.3581986427307129,-0.3508186638355255,28.833587646484375,0.140625
349,-0.35820162296295166,-0.35098859667778015,28.18131446838379,0.171875
399,-0.30146118998527527,-0.29524779319763184,24.275583267211914,0.1328125
449,-0.28500810265541077,-0.2777074873447418,28.52341651916504,0.140625
499,-0.36370301246643066,-0.35698458552360535,26.249059677124023,0.1953125
549,-0.24539852142333984,-0.23888950049877167,25.4306583404541,0.09375
599,-0.4118134677410126,-0.40427276492118835,29.461572647094727,0.1796875
649,-0.28391677141189575,-0.2773362100124359,25.710132598876953,0.125
699,-0.31799396872520447,-0.3110973536968231,26.945096969604492,0.1875
749,-0.3123103678226471,-0.30511733889579773,28.103199005126953,0.1484375
799,-0.3623587191104889,-0.3558128774166107,25.574634552001953,0.1875
849,-0.37198296189308167,-0.36491522192955017,27.613550186157227,0.125
899,-0.25881314277648926,-0.2518443763256073,27.226886749267578,0.09375
949,-0.308411180973053,-0.3019276559352875,25.331144332885742,0.109375
999,-0.2879043221473694,-0.2804466784000397,29.136911392211914,0.1171875
