iteration,vfe,ll,kl,error
0,-0.4411377012729645,-0.4409712851047516,0.6499254107475281,0.1640625
49,-0.3835080862045288,-0.3737979829311371,37.937294006347656,0.1484375
99,-0.3566563129425049,-0.34122011065483093,60.30927276611328,0.1171875
149,-0.41414594650268555,-0.3969041705131531,67.36372375488281,0.15625
199,-0.4217984676361084,-0.40302324295043945,73.35497283935547,0.1796875
249,-0.38580867648124695,-0.3674408793449402,71.76311492919922,0.1171875
299,-0.35766226053237915,-0.3395715653896332,70.6801528930664,0.1484375
349,-0.3897075653076172,-0.37062081694602966,74.57189178466797,0.1640625
399,-0.3167133927345276,-0.2983739972114563,71.65196990966797,0.0546875
449,-0.41480374336242676,-0.39545145630836487,75.60943603515625,0.140625
499,-0.33802276849746704,-0.319559246301651,72.1369857788086,0.1015625
549,-0.4262986183166504,-0.4075072407722473,73.41804504394531,0.1875
599,-0.37793657183647156,-0.35844847559928894,76.1400146484375,0.140625
649,-0.3487297296524048,-0.3295190930366516,75.05592346191406,0.1171875
699,-0.3701258599758148,-0.3507455587387085,75.71885681152344,0.1484375
749,-0.3420761525630951,-0.32279372215270996,75.3363265991211,0.140625
799,-0.3320504426956177,-0.3134765326976776,72.5682601928711,0.109375
849,-0.35890519618988037,-0.3391128480434418,77.32857513427734,0.140625
899,-0.39974647760391235,-0.3803968131542206,75.5991439819336,0.1484375
949,-0.37736305594444275,-0.35939642786979675,70.1954574584961,0.125
999,-0.3462374210357666,-0.32662713527679443,76.61736297607422,0.109375
0,-0.36180052161216736,-0.35610371828079224,22.257556915283203,0.1640625
49,-0.3070489466190338,-0.30217617750167847,19.037952423095703,0.125
99,-0.298258513212204,-0.29375845193862915,17.581541061401367,0.125
149,-0.3780547082424164,-0.3730901777744293,19.396406173706055,0.1640625
199,-0.39244794845581055,-0.38802289962768555,17.288692474365234,0.1796875
249,-0.3148479461669922,-0.31053784489631653,16.8395938873291,0.125
299,-0.2857181429862976,-0.28092679381370544,18.719663619995117,0.1328125
349,-0.3235264718532562,-0.3189696967601776,17.803390502929688,0.15625
399,-0.24967597424983978,-0.24506044387817383,18.03285026550293,0.0859375
449,-0.3626370429992676,-0.3582872450351715,16.994789123535156,0.140625
499,-0.25757142901420593,-0.2530788481235504,17.55251121520996,0.09375
549,-0.38017022609710693,-0.37551698088645935,18.18025779724121,0.203125
599,-0.3164069652557373,-0.31192392110824585,17.515247344970703,0.1328125
649,-0.2752341330051422,-0.2706553041934967,17.88947868347168,0.1015625
699,-0.30874067544937134,-0.30396971106529236,18.64004898071289,0.125
749,-0.27487078309059143,-0.2704319357872009,17.342594146728516,0.109375
799,-0.2592467963695526,-0.2544550597667694,18.72128677368164,0.09375
849,-0.29322996735572815,-0.28825893998146057,19.421796798706055,0.1328125
899,-0.35641318559646606,-0.35179221630096436,18.05405044555664,0.15625
949,-0.3069632947444916,-0.3022620379924774,18.367712020874023,0.1328125
999,-0.26573601365089417,-0.26102495193481445,18.406152725219727,0.125
0,-0.34400779008865356,-0.3393344581127167,18.258718490600586,0.15625
49,-0.3090432286262512,-0.30364397168159485,21.094865798950195,0.1484375
99,-0.2865466773509979,-0.281105101108551,21.260242462158203,0.125
149,-0.37797337770462036,-0.372758686542511,20.3737850189209,0.1640625
199,-0.39394864439964294,-0.3885822892189026,20.966278076171875,0.1875
249,-0.2995392382144928,-0.29431983828544617,20.392133712768555,0.125
299,-0.28213822841644287,-0.2768882215023041,20.5118408203125,0.140625
349,-0.31500864028930664,-0.3095111846923828,21.478410720825195,0.1328125
399,-0.2611238658428192,-0.2558252811431885,20.701574325561523,0.078125
449,-0.3577391803264618,-0.35260143876075745,20.073026657104492,0.1328125
499,-0.2515304684638977,-0.24601268768310547,21.557897567749023,0.078125
549,-0.3827032148838043,-0.37705573439598083,22.064472198486328,0.1796875
599,-0.30729013681411743,-0.30198538303375244,20.72557830810547,0.125
649,-0.2683336138725281,-0.2626607418060303,22.163793563842773,0.1015625
699,-0.3143893778324127,-0.3090038597583771,21.041301727294922,0.15625
749,-0.27113720774650574,-0.26579219102859497,20.883026123046875,0.1171875
799,-0.2711838185787201,-0.26565447449684143,21.60321617126465,0.09375
849,-0.283295601606369,-0.2780275046825409,20.582578659057617,0.140625
899,-0.35900500416755676,-0.35362109541893005,21.034887313842773,0.1796875
949,-0.30946746468544006,-0.3041904866695404,20.6171875,0.1484375
999,-0.27782711386680603,-0.2723797857761383,21.28270721435547,0.125
