epoch,lls,kls,elbos,errors
0,-13548494.729569264,12.413446773811954,-135484959.7091394,24.928896463744504
1,-27166318.710107796,12.221304707040247,-271663199.3223827,2.3461371519153222
2,-30622272.59532386,12.050162509986954,-306222738.0034011,49.502044161972854
3,-41018995.9953667,12.534580429299504,-410189972.4882474,74.26824468729178
4,-112175232.45043893,12.562623107261432,-1121752337.0670123,104.77857897253952
5,-50820266.83895698,15.382537325590128,-508202683.7721071,47.18295387493428
6,-9862031.937764823,9.307273362918917,-98620328.68492159,17.89402589201392
7,-16529519.56418312,10.347676264401994,-165295205.98950747,6.897153974120172
8,-17724871.027570892,11.773382079293924,-177248722.04909098,32.658628507474376
9,-32049966.284089535,7.6261798253158855,-320499670.46707517,16.79680687640689
10,-9279386.844199326,14.09203779716126,-92793882.53403106,4.052135769100892
11,-52053596.26712079,12.363863677156623,-520535975.0350716,36.14185387534146
12,-33618492.40683077,14.190880685754383,-336184938.2591884,69.71219606496454
13,-195846915.1955969,12.218682137059607,-1958469164.1746511,58.17746056038863
14,-25923948.354893684,12.113978074727541,-259239495.66291493,42.92157880731528
15,-25069018.449011214,11.167485970847254,-250690195.6575981,50.96410826640558
16,-5569903.3695729785,15.336064029760596,-55699049.03179382,8.610994118172638
17,-69219756.51171702,13.209961283123803,-692197578.3271315,113.42932242507362
18,-79353348.0471506,14.178467960647884,-793533494.649974,100.25674451979353
19,-32901098.512277782,14.153386632623178,-329010999.2761645,60.04988487406229
20,-70039655.96973774,11.877278735197105,-700396571.5746561,13.054721796364516
21,-45262833.65024517,13.136455789014711,-452628349.63890743,14.750705400776981
22,-11585502.46037751,14.061198302665918,-115855038.66497342,26.004254578544202
23,-46457106.5753213,12.158943567356268,-464571077.91215664,110.51902956968551
24,-65960115.40363985,16.295617347301985,-659601170.3320159,88.39745850341376
25,-21519558.299890105,10.63281021601429,-215195593.63171124,7.093964195705341
26,-11373841.931282606,13.426106279339347,-113738432.73893234,8.493397428207802
27,-31328032.393222127,17.031762354670395,-313280340.96398365,67.78044808087681
28,-53291367.07441181,13.071169802676621,-532913683.8152879,124.99389717159342
29,-49816439.21811716,16.351081158550983,-498164408.5322528,75.02387028057962
30,-18393287.7116337,10.873588452010228,-183932887.98992544,19.153233514103494
31,-5233541.952569898,11.67027345868215,-52335431.19597244,5.339253322975794
32,-33229478.051463485,12.699148116771713,-332294793.21378297,52.447500305065205
33,-21813708.557369284,13.149921880666932,-218137098.72361475,44.155779617667015
34,-34787075.293505676,12.219784857413623,-347870765.1548416,30.238281963724134
35,-42693674.606914856,13.75892262387847,-426936759.8280712,100.16911909170798
36,-23364022.172457926,13.29209641408723,-233640235.01667568,14.741034120905999
37,-64615727.278454974,12.222265207536076,-646157285.006815,152.4337875938737
38,-9588620.957403615,11.051233424141525,-95886220.62526958,9.444335565702714
39,-28692435.4045069,15.874572869747102,-286924369.91964185,10.24523537728057
40,-3061781.828040871,12.170684692316428,-30617830.4510934,4.6114316142624485
41,-8188690.205754623,14.191776101110376,-81886916.24932232,11.224317461224299
42,-22704838.527495503,13.534632763490237,-227048398.8095878,8.499496332682222
43,-18838554.25486389,12.501123615945234,-188385555.04976252,3.7740276428336577
44,-27890659.53426011,15.886550089782165,-278906611.2291511,24.703869358221418
45,-15302918.702117197,15.84154673946535,-153029202.86271873,40.90585417163002
46,-39554902.021407425,16.19757420575045,-395549036.41164845,6.665881648793454
47,-110272034.8617192,13.52783566667126,-1102720362.1450276,241.5419775340763
48,-12587856.665624473,15.260206923412085,-125878581.91645165,31.114507034669952
49,-4484586.283178815,17.438601103397023,-44845880.27038925,5.0175119971622735
50,-171651069.93963933,16.551813463953597,-1716510715.9482067,243.5324142576398
51,-25571887.656180367,13.643424219707473,-255718890.20522788,9.913876399542707
52,-28667847.585333027,16.547142047026746,-286678492.4004723,51.26742860897551
53,-24316679.125263315,12.169860061012184,-243166803.42249322,62.3100301338167
54,-28291994.455834907,14.1794906863092,-282919958.73783976,13.74960976082111
55,-41869551.14793652,14.573701166113379,-418695526.0530664,115.94934204525714
56,-11445487.38412628,20.255935127094475,-114454894.09719792,5.785679915757323
57,-5971412.670360269,16.04962373224238,-59714142.75322642,3.6569099590862657
58,-22901130.34176191,19.08101194314096,-229011322.49863106,10.22399035178584
59,-45478848.821288615,13.571019748169654,-454788501.7839059,56.40590198685686
60,-7753267.602318784,19.972354075731417,-77532695.99554192,2.8596636768985766
61,-11421578.666952401,18.63207353772401,-114215805.30159755,31.036643402098143
62,-9517091.10922243,12.439842686692716,-95170923.53206699,18.95690443664685
63,-12531589.894328836,18.683328465505387,-125315917.62661682,5.093772375585364
64,-47014428.70098476,16.96302054560204,-470144303.9728682,146.3825480111008
65,-17438668.492649984,18.01053655004695,-174386702.9370364,1.5022326983379675
66,-41598314.38164063,16.915265595957397,-415983160.73167187,130.45980854483292
67,-8209361.7448071875,20.178487563575494,-82093637.62655944,13.619371416034104
68,-6564107.794053687,17.221502731033574,-65641095.1620396,2.040277361768086
69,-21721182.67596364,15.969487182397234,-217211842.7291236,50.23369206750138
70,-12036562.53206494,19.46103690283401,-120365644.78168632,35.1768183142946
71,-71955640.33384767,23.06264684585412,-719556426.4011235,23.592859450058423
72,-62934266.32297094,23.17940901011936,-629342686.4091184,156.92851767198064
73,-18738196.17953291,12.762013699595324,-187381974.55734283,33.73832946039812
74,-25224032.802094348,18.31777126146321,-252240346.33871472,34.530141447282006
75,-25565884.11239043,14.153476013857858,-255658855.2773803,34.28664435426724
76,-9823080.631181214,18.840487505915263,-98230825.15229964,24.223180393143966
77,-53205123.0132858,16.097449498301224,-532051246.2303075,180.34832218694388
78,-22567489.00117287,17.418365880250715,-225674907.43009457,46.805943994809645
79,-21549080.572710972,17.101556202953702,-215490822.82866594,35.35656849123814
80,-4966619.547087298,15.726056455514993,-49666211.19692943,13.542113894876413
81,-21190407.313070476,20.01636442757122,-211904093.1470692,20.793839552641046
82,-30408837.87450983,15.934033547536973,-304088394.67913187,100.93841283085264
83,-3350641.689978215,13.927120587479333,-33506430.82690274,3.9945267906666335
84,-4647342.975802852,14.415417243958998,-46473444.17344577,7.526268229697455
85,-75659680.96122363,18.809066095974572,-756596828.4213023,268.53446128138063
86,-35180286.22426358,21.033081627787535,-351802883.27571744,67.12336223053539
87,-41499067.67704784,16.13335716897309,-414990692.9038356,64.55230345584503
88,-2782334.9235818377,14.408876973263006,-27823363.644695353,8.763636150373067
89,-5394390.548053914,18.509680967876342,-53943923.99022011,19.35099239287506
90,-2862961.6323027117,16.15230019132971,-28629632.47532731,0.7608915527888868
91,-72124918.14483927,24.36660567413259,-721249205.8149984,78.33161268152172
92,-13933241.13961512,18.742354637697055,-139332430.13850585,18.16711743365353
93,-36262262.68316335,20.809530370251142,-362622647.6411639,83.76423777649433
94,-75447477.00265825,18.0299819781187,-754474788.0565645,36.18518960012439
95,-11389200.252234504,16.34947682616627,-113892018.87182187,30.554797843530594
96,-13159079.909032298,19.656554625976398,-131590818.74687761,30.92834478287782
97,-18603670.616523422,26.10147026354099,-186036732.26670447,4.09676457184328
98,-17776919.10141545,21.880206846258222,-177769212.89436138,12.753411997881848
99,-2251721.0918013784,20.72030579405011,-22517231.638319578,6.506458455947545
100,-3259640.2313983697,17.764329199014757,-32596420.078312896,0.9650509236076223
101,-6952755.46143898,18.672112253768617,-69527573.28650206,13.075745681418306
102,-17961038.75824816,17.188755195559494,-179610404.7712368,25.368093574391686
103,-13189954.210551495,15.161719658998921,-131899557.26723461,30.794010267562086
104,-3900877.8984958576,19.594215969044562,-39008798.57917454,1.283846425095326
105,-9099799.115658004,18.413464278857283,-90998009.57004431,23.66944229165072
106,-15382101.078935212,21.40350521696034,-153821032.19285733,13.987198634733469
107,-3617070.3755241446,24.55566061983983,-36170728.31090207,11.02943847343261
108,-5552241.555480485,21.657290529940692,-55522437.21209538,16.34611034422961
109,-34211742.89442096,19.85578451958164,-342117448.7999941,21.640315664582115
110,-25563396.81669058,20.910257980066817,-255633989.07716376,95.95728442365576
111,-9210304.820146892,19.969076888662872,-92103068.1705458,26.78159282599948
112,-3245686.2374608275,19.11396576690073,-32456881.488574043,0.9313530950480783
113,-10990414.456509702,20.030898480621698,-109904164.5959955,22.335162968146477
114,-23520921.494004074,20.93924601762293,-235209235.87928677,30.67841439332047
115,-12476814.695361666,22.814066199862744,-124768169.76768287,50.894147464302876
116,-11254931.04243108,17.813094247838734,-112549328.23740505,43.74285968790652
117,-27114478.71290399,21.659078630587516,-271144808.78811854,52.68748493121014
118,-7732467.179679079,23.65169740364423,-77324695.44848819,9.358782861569516
119,-10996406.295066966,23.25392870866966,-109964086.20459837,9.344515742465926
120,-14896418.104492113,24.037625704869996,-148964205.08254683,31.512854748625717
121,-22406362.324570045,18.344894610794775,-224063641.59059507,24.71665269031128
122,-4298960.772806913,21.191272009323267,-42989628.91934114,17.778070894778857
123,-7405256.67234231,15.664416724187204,-74052582.38783982,22.165403220873742
124,-2532223.0163016506,17.322395995935324,-25322247.4854125,0.05676192152998054
125,-15952438.116233785,27.268311424874234,-159524408.43064925,17.291508879375733
126,-10304293.681632232,20.577384770281032,-103042957.3937071,39.903237622982324
127,-6259166.926756021,17.88327213165904,-62591687.15083234,16.681841385330532
128,-32489953.400992963,22.10958185995158,-324899556.11951154,46.72464701407934
129,-41668855.44306077,22.486297866551105,-416688576.9169055,146.71995281200645
130,-4076401.612854926,16.17800041586716,-40764032.306549676,13.147461131668921
131,-28509865.83913731,24.15494984981828,-285098682.54632294,57.26476411356406
132,-16480730.579904128,22.903984367097998,-164807328.70302564,13.80883788118081
133,-5369925.178860996,23.709902452103947,-53699275.49851241,10.643126628340896
134,-13105574.31798937,18.972438220635194,-131055762.15233192,31.660486609047002
135,-1106783.0552209502,26.83638849748874,-11067857.388597999,2.8894563024196374
136,-36291539.329119675,19.55686716714469,-362915412.84806395,59.54545262379497
137,-4473234.6543257525,16.74328477303132,-44732363.2865423,9.319377353600718
138,-6818144.277656779,19.922797051128953,-68181462.69936484,16.240035280865367
139,-33134475.96561129,26.19848666637884,-331344785.8545996,49.02801058779321
140,-5514639.771772668,25.02427447605603,-55146422.74200115,7.124504396152242
