communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-127.96478271484375,1.3716968297958374,-8.670472145080566,0.1750859022140503
2,1,-12.570448875427246,0.2671155035495758,-0.5009908080101013,0.1564096361398697
