communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-3013.3369140625,0.9893826246261597,-751.1834106445312,0.29958775639533997
2,1,-83.14299011230469,1.4376229047775269,-5.308738708496094,0.2010945826768875
4,2,-16.092737197875977,0.47784391045570374,-4.459639072418213,0.3301534652709961
