communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-420.66424560546875,1.6387476921081543,-71.95686340332031,0.2801501154899597
2,1,-63.932403564453125,1.403913974761963,-1.0922690629959106,0.18973147869110107
4,2,-16.842485427856445,0.3954923152923584,-4.328984260559082,0.34824150800704956
6,3,-7.552278518676758,0.37966859340667725,-0.3661450147628784,0.18501438200473785
8,4,-6.771493911743164,0.3116409182548523,-0.3139840364456177,0.19064319133758545
