communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-5.927634239196777,0.18256908655166626,-32.33022689819336,0.1814916729927063
2,1,0.8366597294807434,0.08799700438976288,-20.255863189697266,0.24922434985637665
