communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.5638562440872192,0.7518491148948669,-0.5635400414466858,0.7452907562255859
20,1,-0.34365779161453247,0.8426535129547119,-0.3492421805858612,0.8380426168441772
40,2,-0.34489256143569946,0.845827043056488,-0.35410213470458984,0.8371211886405945
60,3,-0.38763925433158875,0.8097151517868042,-0.3930509388446808,0.8074324131011963
80,4,-0.3397780954837799,0.8455199003219604,-0.35133180022239685,0.8399876952171326
100,5,-0.3717954456806183,0.8190822601318359,-0.37885141372680664,0.812039315700531
120,6,-0.36542809009552,0.8333888053894043,-0.3728497624397278,0.8329238295555115
140,7,-0.40315452218055725,0.8031889200210571,-0.4135188162326813,0.8003685474395752
160,8,-0.39666345715522766,0.8113530874252319,-0.40872570872306824,0.8098894357681274
180,9,-0.3655978739261627,0.8193893432617188,-0.37378665804862976,0.8155200481414795
200,10,-0.5043885111808777,0.7960228323936462,-0.5099367499351501,0.792792797088623
