iteration,vfe,ll,kl,error
0,-0.32528504729270935,-0.3244118094444275,3.411726474761963,0.14230865240097046
49,-0.3212583661079407,-0.32056495547294617,2.7091283798217773,0.1438443660736084
99,-0.31953826546669006,-0.3170502483844757,9.720648765563965,0.1417967677116394
149,-0.32046517729759216,-0.3176494240760803,11.001280784606934,0.14128488302230835
199,-0.3197919428348541,-0.3170003890991211,10.906542778015137,0.14102894067764282
249,-0.31968411803245544,-0.317026287317276,10.384099960327148,0.14102894067764282
299,-0.3194657266139984,-0.31674066185951233,10.646846771240234,0.1417967677116394
349,-0.3193861246109009,-0.31653499603271484,11.139328956604004,0.1428205966949463
399,-0.319770485162735,-0.3169759213924408,10.918314933776855,0.14205271005630493
449,-0.31866171956062317,-0.31585249304771423,10.975610733032227,0.14102894067764282
499,-0.3191424310207367,-0.31606754660606384,12.013721466064453,0.14154082536697388
549,-0.319817453622818,-0.31692519783973694,11.300163269042969,0.14205271005630493
599,-0.32018396258354187,-0.3173316419124603,11.144036293029785,0.14230865240097046
649,-0.3194945752620697,-0.3166157305240631,11.247624397277832,0.14128488302230835
699,-0.31955501437187195,-0.3163958787918091,12.3425931930542,0.14128488302230835
749,-0.31866711378097534,-0.3156793713569641,11.673083305358887,0.13923728466033936
799,-0.3190388083457947,-0.3161891996860504,11.133445739746094,0.14154082536697388
849,-0.31883010268211365,-0.31578922271728516,11.880674362182617,0.14128488302230835
899,-0.319587767124176,-0.31665918231010437,11.442008972167969,0.14154082536697388
949,-0.31905025243759155,-0.3158632814884186,12.451362609863281,0.14000511169433594
999,-0.31877776980400085,-0.31574851274490356,11.83547306060791,0.1397491693496704
0,-0.31231269240379333,-0.30997800827026367,9.121644973754883,0.13821345567703247
49,-0.31047722697257996,-0.30693355202674866,13.845187187194824,0.14000511169433594
99,-0.3116726875305176,-0.30773529410362244,15.383371353149414,0.1417967677116394
149,-0.3118150234222412,-0.30807873606681824,14.597800254821777,0.13949322700500488
199,-0.3119027614593506,-0.30816981196403503,14.584660530090332,0.1417967677116394
249,-0.31306323409080505,-0.30945783853530884,14.08630657196045,0.13923728466033936
299,-0.3104174733161926,-0.30677530169487,14.2299222946167,0.14000511169433594
349,-0.3106166422367096,-0.3068138062953949,14.857787132263184,0.1407729983329773
399,-0.3123510777950287,-0.3086507022380829,14.45751953125,0.14256465435028076
449,-0.31188955903053284,-0.3082364499568939,14.272604942321777,0.14026105403900146
499,-0.3109910190105438,-0.307604044675827,13.232932090759277,0.14154082536697388
549,-0.3118646740913391,-0.30801981687545776,15.021876335144043,0.14230865240097046
599,-0.31116679310798645,-0.3076239228248596,13.842025756835938,0.13872534036636353
649,-0.3113195300102234,-0.30774736404418945,13.956381797790527,0.14102894067764282
699,-0.311483770608902,-0.30796122550964355,13.762453079223633,0.14000511169433594
749,-0.3116777837276459,-0.3080354630947113,14.230514526367188,0.13872534036636353
799,-0.31088122725486755,-0.3072015345096588,14.37675952911377,0.14026105403900146
849,-0.311666876077652,-0.307962566614151,14.47281551361084,0.1417967677116394
899,-0.3115609884262085,-0.30762726068496704,15.369112014770508,0.13821345567703247
949,-0.31201308965682983,-0.3081100881099701,15.249011039733887,0.14230865240097046
999,-0.3115682005882263,-0.30790525674819946,14.311052322387695,0.14333248138427734
0,-0.31024113297462463,-0.3072359263896942,11.741363525390625,0.14128488302230835
49,-0.30931374430656433,-0.30548492074012756,14.959175109863281,0.13821345567703247
99,-0.3096276521682739,-0.3059479892253876,14.376565933227539,0.13693368434906006
