iteration,vfe,ll,kl,error
0,-0.4178352355957031,-0.41767579317092896,0.6230897903442383,0.1407729983329773
49,-0.3788504898548126,-0.35895416140556335,77.7350082397461,0.13821345567703247
99,-0.37411078810691833,-0.3519813120365143,86.45992279052734,0.138469398021698
149,-0.372362345457077,-0.35025233030319214,86.38386535644531,0.13821345567703247
199,-0.3737899959087372,-0.351792573928833,85.9439697265625,0.136421799659729
249,-0.3735874593257904,-0.35126468539237976,87.21504974365234,0.13693368434906006
299,-0.37335509061813354,-0.35137560963630676,85.87387084960938,0.13872534036636353
349,-0.3717438876628876,-0.34920069575309753,88.07630920410156,0.13795751333236694
399,-0.37288811802864075,-0.3504074215888977,87.83209991455078,0.138469398021698
449,-0.3735693097114563,-0.35085341334342957,88.7510757446289,0.13616585731506348
499,-0.37189754843711853,-0.3500673472881317,85.29068756103516,0.1353980302810669
549,-0.3725605010986328,-0.3501419723033905,87.58928680419922,0.13437420129776
599,-0.37205344438552856,-0.34936943650245667,88.62644958496094,0.13718968629837036
649,-0.3702467978000641,-0.34767958521842957,88.17019653320312,0.14000511169433594
699,-0.37219104170799255,-0.34928154945373535,89.50743865966797,0.13693368434906006
749,-0.3715117275714874,-0.34931543469429016,86.72091674804688,0.13718968629837036
799,-0.37142321467399597,-0.3484589755535126,89.72142791748047,0.14026105403900146
849,-0.3719501495361328,-0.3499874770641327,85.80804443359375,0.13386231660842896
899,-0.3707335591316223,-0.3480699956417084,88.54656982421875,0.13693368434906006
949,-0.3706774115562439,-0.3484867215156555,86.69902801513672,0.13488608598709106
999,-0.3713880479335785,-0.3484249413013458,89.71691131591797,0.13463014364242554
0,-0.312442809343338,-0.3069433867931366,21.486181259155273,0.13795751333236694
49,-0.3071403503417969,-0.30304279923439026,16.00898551940918,0.1353980302810669
99,-0.30779123306274414,-0.3038867115974426,15.255053520202637,0.13360637426376343
149,-0.30691081285476685,-0.3027975857257843,16.070472717285156,0.13565397262573242
199,-0.307304710149765,-0.30346572399139404,14.99907398223877,0.1330944299697876
249,-0.30720868706703186,-0.303359717130661,15.037924766540527,0.13718968629837036
299,-0.30679193139076233,-0.30294737219810486,15.02085018157959,0.13667774200439453
349,-0.3063720166683197,-0.30239513516426086,15.537665367126465,0.13155871629714966
399,-0.30572810769081116,-0.3017929494380951,15.374641418457031,0.13488608598709106
449,-0.3062867224216461,-0.3023923933506012,15.215133666992188,0.13360637426376343
499,-0.3062232732772827,-0.3022385537624359,15.568310737609863,0.136421799659729
549,-0.307869017124176,-0.3036195933818817,16.60254669189453,0.1351420283317566
599,-0.30833855271339417,-0.3042072057723999,16.141077041625977,0.136421799659729
649,-0.30680960416793823,-0.302378386259079,17.312726974487305,0.13386231660842896
699,-0.3058473765850067,-0.301677942276001,16.28983497619629,0.13079088926315308
749,-0.3068694770336151,-0.30279287695884705,15.927227973937988,0.1353980302810669
799,-0.3065796196460724,-0.3024148643016815,16.271820068359375,0.13565397262573242
849,-0.30670657753944397,-0.3025834560394287,16.1088924407959,0.1351420283317566
899,-0.30721616744995117,-0.3029630184173584,16.61697769165039,0.13590991497039795
949,-0.30589112639427185,-0.3018800914287567,15.67105770111084,0.13411825895309448
999,-0.3064734637737274,-0.3025311827659607,15.402544975280762,0.13565397262573242
0,-0.3072998523712158,-0.3039054870605469,13.261797904968262,0.1353980302810669
