iteration,vfe,ll,kl,error
0,-0.6178550720214844,-0.6163618564605713,5.834075927734375,0.22395700216293335
49,-0.48803144693374634,-0.47651171684265137,45.0075798034668,0.22088557481765747
99,-0.43486061692237854,-0.3967980146408081,148.71051025390625,0.1730228066444397
149,-0.39447614550590515,-0.3430773913860321,200.8148651123047,0.1535705327987671
199,-0.38102132081985474,-0.33100539445877075,195.41220092773438,0.14333248138427734
249,-0.37708809971809387,-0.32830360531806946,190.6009979248047,0.14665985107421875
299,-0.3751375377178192,-0.3256302773952484,193.4248046875,0.14154082536697388
349,-0.3778958320617676,-0.32711663842201233,198.39431762695312,0.140516996383667
399,-0.3739175498485565,-0.32251694798469543,200.82225036621094,0.14256465435028076
449,-0.37577828764915466,-0.32522061467170715,197.52880859375,0.14333248138427734
499,-0.3723662793636322,-0.32200828194618225,196.74859619140625,0.1417967677116394
549,-0.37259313464164734,-0.32224005460739136,196.72958374023438,0.14307653903961182
599,-0.37133273482322693,-0.319888174533844,200.99400329589844,0.140516996383667
649,-0.37141141295433044,-0.3211551606655121,196.3511505126953,0.14410030841827393
699,-0.3706608712673187,-0.320350706577301,196.56211853027344,0.1428205966949463
749,-0.3736565411090851,-0.3222576081752777,200.8155975341797,0.1451241374015808
799,-0.37030088901519775,-0.3188912868499756,200.8572540283203,0.14128488302230835
849,-0.3711337745189667,-0.32004109025001526,199.61900329589844,0.14435631036758423
899,-0.3694579303264618,-0.31824395060539246,200.09312438964844,0.1407729983329773
949,-0.37120404839515686,-0.31963011622428894,201.4994354248047,0.14102894067764282
999,-0.3710052967071533,-0.3192037045955658,202.3888702392578,0.14102894067764282
0,-0.3127286732196808,-0.306367963552475,24.851377487182617,0.14230865240097046
49,-0.3063981235027313,-0.30284541845321655,13.880439758300781,0.13795751333236694
99,-0.30625081062316895,-0.3027420938014984,13.708511352539062,0.13898134231567383
149,-0.30634966492652893,-0.30278733372688293,13.918046951293945,0.13872534036636353
199,-0.30698850750923157,-0.30347874760627747,13.71269702911377,0.14102894067764282
249,-0.3060340881347656,-0.3027549684047699,12.811484336853027,0.1397491693496704
299,-0.3073046803474426,-0.303709477186203,14.046457290649414,0.13898134231567383
349,-0.3062288463115692,-0.30285677313804626,13.174448013305664,0.13795751333236694
399,-0.3059843182563782,-0.30244284868240356,13.836468696594238,0.14128488302230835
449,-0.30671006441116333,-0.30303192138671875,14.370396614074707,0.13949322700500488
499,-0.30593323707580566,-0.30252814292907715,13.30371379852295,0.13949322700500488
