communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-67.23410034179688,1.4024202823638916,0.019470879808068275,0.1843753606081009
2,1,-11.597274780273438,0.5452079176902771,-29.33734703063965,0.916210949420929
4,2,-8.427958488464355,0.3896993398666382,-6.28350830078125,0.44415920972824097
