iteration,vfe,ll,kl,error
0,-1.1182936429977417,-0.6930429339408875,15380.4658203125,0.125
49,-0.6831696033477783,-0.44245409965515137,8706.197265625,0.1796875
99,-0.3224601149559021,-0.13996398448944092,6600.52001953125,0.0703125
149,-0.39130541682243347,-0.24669991433620453,5230.0927734375,0.109375
199,-0.3804500102996826,-0.2691589891910553,4025.173828125,0.125
249,-0.3174774646759033,-0.23123696446418762,3119.146240234375,0.140625
299,-0.20929646492004395,-0.13989539444446564,2510.0986328125,0.0546875
349,-0.29995694756507874,-0.24072635173797607,2142.251953125,0.140625
399,-0.24697886407375336,-0.19513702392578125,1875.0146484375,0.078125
449,-0.3055485785007477,-0.25682735443115234,1762.1497802734375,0.125
499,-0.2318381816148758,-0.18813030421733856,1580.8260498046875,0.09375
549,-0.21533332765102386,-0.17397648096084595,1495.795166015625,0.0859375
599,-0.2503184378147125,-0.21129079163074493,1411.5516357421875,0.1015625
649,-0.24798250198364258,-0.21107302606105804,1334.9427490234375,0.140625
699,-0.28638210892677307,-0.25123196840286255,1271.3101806640625,0.1640625
749,-0.3158031404018402,-0.28240901231765747,1207.79931640625,0.15625
799,-0.17912828922271729,-0.1469184160232544,1164.966796875,0.078125
849,-0.33977147936820984,-0.308910608291626,1116.176025390625,0.109375
899,-0.24370205402374268,-0.21309924125671387,1106.843017578125,0.1015625
949,-0.19427652657032013,-0.16498880088329315,1059.2784423828125,0.0703125
999,-0.2693900465965271,-0.2409600019454956,1028.2574462890625,0.1015625
0,-0.26052913069725037,-0.23216457664966583,1025.8890380859375,0.1328125
49,-0.30660292506217957,-0.2801940143108368,955.15771484375,0.140625
99,-0.16468428075313568,-0.13882651925086975,935.2234497070312,0.0546875
149,-0.25686776638031006,-0.23102422058582306,934.7097778320312,0.0859375
199,-0.27872228622436523,-0.25396546721458435,895.4053955078125,0.109375
249,-0.24433663487434387,-0.21872861683368683,926.1907348632812,0.0859375
299,-0.17117305099964142,-0.1463279277086258,898.5977783203125,0.046875
349,-0.2594870626926422,-0.23442433774471283,906.468505859375,0.09375
399,-0.20451593399047852,-0.17959360778331757,901.3909912109375,0.0859375
449,-0.2666642367839813,-0.2414790689945221,910.8969116210938,0.0859375
499,-0.2069777250289917,-0.1821756660938263,897.0414428710938,0.0859375
549,-0.18217217922210693,-0.1567026823759079,921.1807861328125,0.03125
599,-0.2259754240512848,-0.20073704421520233,912.8211059570312,0.0546875
649,-0.2274918556213379,-0.20263472199440002,899.0325927734375,0.109375
699,-0.24770192801952362,-0.2223423272371292,917.2064208984375,0.09375
749,-0.3139350116252899,-0.289474219083786,884.6982421875,0.140625
799,-0.1751881092786789,-0.15012478828430176,906.4901733398438,0.0546875
849,-0.2998468577861786,-0.27484259009361267,904.3555908203125,0.1015625
899,-0.23691073060035706,-0.21142911911010742,921.6195678710938,0.1171875
949,-0.1902233064174652,-0.16505630314350128,910.2393798828125,0.0625
999,-0.27659279108047485,-0.25144097208976746,909.691162109375,0.109375
0,-0.24475763738155365,-0.2195950299501419,910.081298828125,0.09375
49,-0.28805455565452576,-0.2635030448436737,887.9776611328125,0.1171875
99,-0.16326825320720673,-0.1382451355457306,905.03662109375,0.0390625
149,-0.2466694861650467,-0.22174279391765594,901.5481567382812,0.09375
199,-0.2777082622051239,-0.2536238133907318,871.0850830078125,0.09375
249,-0.23772649466991425,-0.21249070763587952,912.728271484375,0.0859375
299,-0.15683750808238983,-0.13138310611248016,920.6351318359375,0.046875
349,-0.2383919209241867,-0.2135675996541977,897.8458251953125,0.09375
399,-0.2066015750169754,-0.18188244104385376,894.0418701171875,0.078125
449,-0.25457239151000977,-0.2293165922164917,913.4521484375,0.078125
499,-0.20417343080043793,-0.17955294251441956,890.4725341796875,0.0859375
549,-0.16992472112178802,-0.14494459331035614,903.4805297851562,0.0390625
599,-0.21459536254405975,-0.18915322422981262,920.1910400390625,0.0625
649,-0.21623805165290833,-0.1909264177083969,915.4710083007812,0.1015625
699,-0.2500298023223877,-0.2248796969652176,909.6295166015625,0.1015625
749,-0.3179725706577301,-0.2933666408061981,889.94873046875,0.140625
799,-0.17461039125919342,-0.14933539927005768,914.145751953125,0.0625
849,-0.30804750323295593,-0.28275853395462036,914.6517333984375,0.1171875
899,-0.23038612306118011,-0.20543383061885834,902.4740600585938,0.1015625
949,-0.1865934580564499,-0.1613263189792633,913.861328125,0.046875
999,-0.28108087182044983,-0.25548115372657776,925.8919677734375,0.109375
0,-0.23845720291137695,-0.21288442611694336,924.916015625,0.09375
49,-0.28203973174095154,-0.25748857855796814,887.9662475585938,0.109375
99,-0.1618022918701172,-0.13682274520397186,903.4605102539062,0.0390625
149,-0.24826601147651672,-0.22304408252239227,912.2266235351562,0.09375
199,-0.2741968631744385,-0.24985237419605255,880.491943359375,0.09375
249,-0.23350119590759277,-0.2079862654209137,922.8253784179688,0.0859375
299,-0.15988078713417053,-0.13381598889827728,942.7115478515625,0.046875
