communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931518316268921,0.11631829291582108,-0.6931532025337219,0.1196637898683548
2,1,-0.22354446351528168,0.8851470947265625,-0.23083648085594177,0.8809998035430908
4,2,-0.21273738145828247,0.9105563163757324,-0.22008755803108215,0.9023445844650269
6,3,-0.21020080149173737,0.9104733467102051,-0.2171916961669922,0.902012825012207
8,4,-0.20882277190685272,0.9113857746124268,-0.21662558615207672,0.9015704393386841
10,5,-0.20709338784217834,0.9113304615020752,-0.21570917963981628,0.9009068608283997
12,6,-0.20584210753440857,0.9111922383308411,-0.21491166949272156,0.9012386798858643
14,7,-0.2076188623905182,0.9110539555549622,-0.21620741486549377,0.9012386798858643
16,8,-0.20638397336006165,0.9103627800941467,-0.21568165719509125,0.9025657773017883
18,9,-0.20550014078617096,0.911662220954895,-0.21508026123046875,0.9028975963592529
20,10,-0.20459724962711334,0.9116069674491882,-0.2144767791032791,0.9031187891960144
