global_iteration,local_iteration,total_iteration,vfe,ll,kl,error
0,0,0,-12.72862434387207,-0.6019927263259888,90015.984375,0.3046875
0,49,49,-2.757805347442627,-0.39983153343200684,17503.240234375,0.1796875
0,99,99,-2.1532204151153564,-0.3642457127571106,13279.55859375,0.1171875
0,149,149,-1.851343035697937,-0.3309544324874878,11285.84375,0.1328125
0,199,199,-1.6565049886703491,-0.32122787833213806,9911.76171875,0.1953125
0,249,249,-1.4847846031188965,-0.3034839630126953,8768.794921875,0.15625
0,299,299,-1.4079172611236572,-0.3053717315196991,8184.19580078125,0.1484375
0,349,349,-1.2941492795944214,-0.2970930337905884,7401.1484375,0.125
0,399,399,-1.2852181196212769,-0.37338489294052124,6768.5380859375,0.1953125
0,449,449,-1.1221404075622559,-0.285967618227005,6206.91064453125,0.15625
0,499,499,-1.104457139968872,-0.3529793620109558,5578.2197265625,0.140625
0,549,549,-1.0127334594726562,-0.3215903639793396,5130.35546875,0.15625
0,599,599,-0.961215615272522,-0.36757856607437134,4406.5673828125,0.171875
0,649,649,-0.8656288385391235,-0.3062879741191864,4151.9873046875,0.1328125
0,699,699,-0.8551081418991089,-0.3317686915397644,3884.7490234375,0.1484375
0,749,749,-0.805942177772522,-0.32234078645706177,3589.7734375,0.140625
0,799,799,-0.7999691963195801,-0.3537192940711975,3312.51318359375,0.15625
0,849,849,-0.6942793726921082,-0.27995485067367554,3075.53076171875,0.1171875
0,899,899,-0.729205846786499,-0.3385702073574066,2899.6884765625,0.140625
0,949,949,-0.7973769903182983,-0.43880143761634827,2661.70654296875,0.2421875
0,999,999,-0.7054413557052612,-0.3665013313293457,2515.9521484375,0.171875
0,1049,1049,-0.5696772336959839,-0.24069741368293762,2442.01708984375,0.078125
0,1099,1099,-0.6278308629989624,-0.33036163449287415,2208.1142578125,0.15625
0,1149,1149,-0.5703427791595459,-0.2936262786388397,2054.066650390625,0.1328125
0,1199,1199,-0.5825162529945374,-0.31068477034568787,2017.80517578125,0.1640625
0,1249,1249,-0.5477250218391418,-0.300509512424469,1835.080810546875,0.15625
0,1299,1299,-0.5719212293624878,-0.34381580352783203,1693.2265625,0.1640625
