communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7306932210922241,0.6436781883239746,-0.8871311545372009,0.6307692527770996
2,1,-0.4669362008571625,0.8582375645637512,-0.5814393758773804,0.8846153616905212
4,2,-0.6807836294174194,0.5498084425926208,-0.7336022853851318,0.5384615659713745
6,3,-0.6808096170425415,0.5498084425926208,-0.6932878494262695,0.5384615659713745
8,4,-0.6806054711341858,0.5498084425926208,-0.6933689117431641,0.5384615659713745
10,5,-0.6805516481399536,0.5498084425926208,-0.6519317626953125,0.5384615659713745
12,6,-0.6803714036941528,0.5498084425926208,-0.7357558608055115,0.5384615659713745
14,7,-0.6808663010597229,0.5498084425926208,-0.6932556629180908,0.5384615659713745
16,8,-0.680699348449707,0.5498084425926208,-0.6931494474411011,0.5384615659713745
18,9,-0.6804681420326233,0.5498084425926208,-0.651923656463623,0.5384615659713745
20,10,-0.6803761720657349,0.5498084425926208,-0.6933555603027344,0.5384615659713745
