communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7020642161369324,0.84652179479599,-0.7019391655921936,0.8463835716247559
2,1,-0.2517162561416626,0.8836817145347595,-0.26076751947402954,0.8803362250328064
4,2,-0.24636580049991608,0.8836817145347595,-0.2539921998977661,0.8803362250328064
6,3,-0.24296462535858154,0.8836817145347595,-0.25149741768836975,0.8803362250328064
8,4,-0.24181891977787018,0.8836817145347595,-0.2520820200443268,0.8803362250328064
10,5,-0.2393835335969925,0.8836817145347595,-0.24945971369743347,0.8803362250328064
12,6,-0.23903913795948029,0.8836817145347595,-0.2483803927898407,0.8803362250328064
14,7,-0.24083316326141357,0.8836817145347595,-0.24907761812210083,0.8803362250328064
16,8,-0.23888152837753296,0.8836817145347595,-0.24846376478672028,0.8803362250328064
18,9,-0.23842698335647583,0.8860318660736084,-0.24716274440288544,0.8834328651428223
20,10,-0.23883238434791565,0.8915063142776489,-0.2502192258834839,0.8871930837631226
