communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.5999463200569153,0.7542855739593506,-0.6108793020248413,0.7483963966369629
2,1,-0.2093077003955841,0.9061325192451477,-0.23307371139526367,0.8980314135551453
4,2,-0.1944728046655655,0.9124640822410583,-0.2212258279323578,0.8968148827552795
6,3,-0.1876622587442398,0.914869487285614,-0.21865077316761017,0.9015704393386841
8,4,-0.18811967968940735,0.91558837890625,-0.22290688753128052,0.8991373777389526
10,5,-0.18515586853027344,0.91661137342453,-0.2216804176568985,0.9001327157020569
12,6,-0.1868341863155365,0.9160860180854797,-0.2254997044801712,0.9009068608283997
14,7,-0.1813657283782959,0.9190168380737305,-0.22188909351825714,0.8979207873344421
16,8,-0.1814204752445221,0.9195974469184875,-0.22636307775974274,0.8975890278816223
18,9,-0.1814279854297638,0.9199292063713074,-0.22374895215034485,0.9019022583961487
20,10,-0.18161939084529877,0.9198462963104248,-0.22977039217948914,0.8993585705757141
