z,yz
2.348246,0.4492289
0.17932253,1.2103859
-1.5795406,-2.0578113
-2.703532,-0.8209397
-3.8057048,-1.972115
4.0216084,2.3876088
-0.54791737,-2.392591
3.258979,1.2938379
0.64855033,0.8514242
2.2072334,2.521976
