communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-61.32673645019531,1.402820110321045,0.20864829421043396,0.17175841331481934
2,1,-5.482834815979004,0.4110429883003235,-2.6074469089508057,0.3386008143424988
4,2,-4.991759777069092,0.37481454014778137,-1.2416415214538574,0.2632374167442322
6,3,-3.8921408653259277,0.3487884998321533,-0.12402155250310898,0.191231369972229
8,4,-3.6389098167419434,0.31588155031204224,-0.050788603723049164,0.18154528737068176
