communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-2.0563361644744873,0.2704162895679474,-7.018604755401611,0.1627795249223709
2,1,0.804688572883606,0.09068740159273148,0.14475886523723602,0.14581023156642914
4,2,0.7701136469841003,0.09340672194957733,-7.328039169311523,0.2268839031457901
