communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-269.7270812988281,1.3806053400039673,-35.107818603515625,0.1452409029006958
2,1,0.31752684712409973,0.13963763415813446,-6.720055103302002,0.31585603952407837
