iteration,train_mll,train_acc,test_mll,test_acc
0,-0.6173577308654785,0.7620095610618591,-0.6181914210319519,0.7583947777748108
1,-0.307393878698349,0.8597753047943115,-0.31884828209877014,0.8542178273200989
