communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7236945033073425,0.24198295176029205,-0.7233837246894836,0.24662162363529205
2,1,-0.44140735268592834,0.7612417936325073,-0.44134804606437683,0.7585995197296143
4,2,-0.4043840765953064,0.7612417936325073,-0.4068075716495514,0.7585995197296143
6,3,-0.3921843469142914,0.7612417936325073,-0.39428943395614624,0.7585995197296143
8,4,-0.38804611563682556,0.7612417936325073,-0.3903261721134186,0.7585995197296143
10,5,-0.38137930631637573,0.7612417936325073,-0.3884063959121704,0.7585995197296143
12,6,-0.38130319118499756,0.7612417936325073,-0.3857026994228363,0.7585995197296143
14,7,-0.3762274384498596,0.7612417936325073,-0.3786151707172394,0.7585995197296143
16,8,-0.37174469232559204,0.7612417936325073,-0.3749866187572479,0.7585995197296143
18,9,-0.36468306183815,0.832953691482544,-0.3678428828716278,0.8347665667533875
20,10,-0.36284273862838745,0.8370485901832581,-0.36791419982910156,0.8383496999740601
