communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6963132619857788,0.7541780471801758,-0.696906328201294,0.7478501200675964
20,1,-0.8352159857749939,0.7615233063697815,-0.8307064771652222,0.7574734091758728
40,2,-0.6586787700653076,0.7615233063697815,-0.6590194702148438,0.7574734091758728
60,3,-0.6456279158592224,0.7615233063697815,-0.64548659324646,0.7574734091758728
80,4,-0.6279414296150208,0.7615233063697815,-0.6281639337539673,0.7574734091758728
100,5,-0.6026115417480469,0.7615233063697815,-0.6027543544769287,0.7574734091758728
120,6,-0.5740510821342468,0.7615233063697815,-0.5740047693252563,0.7574734091758728
140,7,-0.5406466126441956,0.7615233063697815,-0.5398629307746887,0.7574734091758728
160,8,-0.5081421732902527,0.7615233063697815,-0.5096070766448975,0.7574734091758728
180,9,-0.4759838283061981,0.7615233063697815,-0.475434809923172,0.7574734091758728
200,10,-0.4375244975090027,0.7615233063697815,-0.43812039494514465,0.7574734091758728
