communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6963132619857788,0.7541780471801758,-0.696906328201294,0.7478501200675964
20,1,-0.839670717716217,0.7615233063697815,-0.8372870087623596,0.7574734091758728
40,2,-0.6539115309715271,0.7615233063697815,-0.6543514728546143,0.7574734091758728
60,3,-0.6437785625457764,0.7615233063697815,-0.6436176896095276,0.7574734091758728
80,4,-0.6266469359397888,0.7615233063697815,-0.6268941760063171,0.7574734091758728
100,5,-0.6002508997917175,0.7615233063697815,-0.6003804206848145,0.7574734091758728
120,6,-0.570229709148407,0.7615233063697815,-0.5701535940170288,0.7574734091758728
140,7,-0.5373828411102295,0.7615233063697815,-0.5366057753562927,0.7574734091758728
160,8,-0.5023036003112793,0.7615233063697815,-0.5038620233535767,0.7574734091758728
180,9,-0.4658232629299164,0.7615233063697815,-0.4654167890548706,0.7574734091758728
200,10,-0.4305870234966278,0.7615233063697815,-0.43133294582366943,0.7574734091758728
