communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-67.23310089111328,1.4024103879928589,0.019896473735570908,0.18434524536132812
2,1,-67.22919464111328,1.4023702144622803,0.02108098939061165,0.18425141274929047
4,2,-5.072347164154053,0.3618500232696533,0.2992721199989319,0.14207276701927185
6,3,-1.2111880779266357,0.15700529515743256,0.2623313367366791,0.14776763319969177
8,4,-1.9883174896240234,0.18366014957427979,-0.039351291954517365,0.17123287916183472
