communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931448578834534,0.8836817145347595,-0.693143367767334,0.8803362250328064
2,1,-0.693042516708374,0.8836817145347595,-0.6930432319641113,0.8803362250328064
4,2,-0.6929366588592529,0.8836817145347595,-0.6929382681846619,0.8803362250328064
6,3,-0.6928307414054871,0.8836817145347595,-0.692833662033081,0.8803362250328064
8,4,-0.692699670791626,0.8836817145347595,-0.692703902721405,0.8803362250328064
10,5,-0.6925352215766907,0.8836817145347595,-0.6925405859947205,0.8803362250328064
12,6,-0.6923386454582214,0.8836817145347595,-0.6923457384109497,0.8803362250328064
14,7,-0.6921224594116211,0.8836817145347595,-0.6921305656433105,0.8803362250328064
16,8,-0.6918350458145142,0.8836817145347595,-0.6918457746505737,0.8803362250328064
18,9,-0.6914546489715576,0.8836817145347595,-0.6914710402488708,0.8803362250328064
20,10,-0.6910303235054016,0.8836817145347595,-0.6910504698753357,0.8803362250328064
22,11,-0.6906201243400574,0.8836817145347595,-0.6906432509422302,0.8803362250328064
24,12,-0.6901783347129822,0.8836817145347595,-0.6902042627334595,0.8803362250328064
26,13,-0.6896857023239136,0.8836817145347595,-0.6897128224372864,0.8803362250328064
28,14,-0.689029335975647,0.8836817145347595,-0.6890636086463928,0.8803362250328064
30,15,-0.6882960796356201,0.8836817145347595,-0.6883360743522644,0.8803362250328064
32,16,-0.6873935461044312,0.8836817145347595,-0.6874452829360962,0.8803362250328064
34,17,-0.6861920356750488,0.8836817145347595,-0.6862526535987854,0.8803362250328064
36,18,-0.6847496628761292,0.8836817145347595,-0.6848253011703491,0.8803362250328064
38,19,-0.6826621890068054,0.8836817145347595,-0.6827557682991028,0.8803362250328064
40,20,-0.679873526096344,0.8836817145347595,-0.6799861192703247,0.8803362250328064
42,21,-0.6779153943061829,0.8836817145347595,-0.678064227104187,0.8803362250328064
44,22,-0.6751312017440796,0.8836817145347595,-0.6752838492393494,0.8803362250328064
46,23,-0.6713457703590393,0.8836817145347595,-0.6715383529663086,0.8803362250328064
48,24,-0.6662691831588745,0.8836817145347595,-0.6665445566177368,0.8803362250328064
50,25,-0.6588711738586426,0.8836817145347595,-0.6591838598251343,0.8803362250328064
52,26,-0.6478917598724365,0.8836817145347595,-0.6483024954795837,0.8803362250328064
54,27,-0.6316372752189636,0.8836817145347595,-0.632259726524353,0.8803362250328064
56,28,-0.6066445708274841,0.8836817145347595,-0.6075819134712219,0.8803362250328064
58,29,-0.5685772895812988,0.8836817145347595,-0.5698292851448059,0.8803362250328064
60,30,-0.5107170343399048,0.8836817145347595,-0.5127305388450623,0.8803362250328064
62,31,-0.46796107292175293,0.8836817145347595,-0.47049739956855774,0.8803362250328064
64,32,-0.4181666076183319,0.8836817145347595,-0.42142942547798157,0.8803362250328064
66,33,-0.37182220816612244,0.8836817145347595,-0.3762928247451782,0.8803362250328064
68,34,-0.34232571721076965,0.8836817145347595,-0.3480997383594513,0.8803362250328064
70,35,-0.33752477169036865,0.8836817145347595,-0.3448001444339752,0.8803362250328064
72,36,-0.3309412896633148,0.8836817145347595,-0.3383273184299469,0.8803362250328064
74,37,-0.3237309157848358,0.8836817145347595,-0.3310890197753906,0.8803362250328064
76,38,-0.315705806016922,0.8836817145347595,-0.32230162620544434,0.8803362250328064
78,39,-0.3074759244918823,0.8836817145347595,-0.3148448169231415,0.8803362250328064
80,40,-0.29857945442199707,0.8836817145347595,-0.3058585226535797,0.8803362250328064
82,41,-0.3037532567977905,0.8836817145347595,-0.3123055696487427,0.8803362250328064
84,42,-0.31080490350723267,0.8836817145347595,-0.31882837414741516,0.8803362250328064
86,43,-0.31840384006500244,0.8836817145347595,-0.32678598165512085,0.8803362250328064
88,44,-0.32494568824768066,0.8836817145347595,-0.3340964913368225,0.8803362250328064
90,45,-0.33149927854537964,0.8836817145347595,-0.3403107523918152,0.8803362250328064
92,46,-0.3067774474620819,0.8836817145347595,-0.3149191439151764,0.8803362250328064
94,47,-0.29655933380126953,0.8836817145347595,-0.3042367398738861,0.8803362250328064
96,48,-0.28592032194137573,0.8836817145347595,-0.2943379580974579,0.8803362250328064
98,49,-0.2760567367076874,0.8836817145347595,-0.28447234630584717,0.8803362250328064
100,50,-0.2663596272468567,0.8836817145347595,-0.27458876371383667,0.8803362250328064
102,51,-0.2743213474750519,0.8836817145347595,-0.28275614976882935,0.8803362250328064
104,52,-0.2826682925224304,0.8836817145347595,-0.29078829288482666,0.8803362250328064
106,53,-0.2896174192428589,0.8836817145347595,-0.2980996072292328,0.8803362250328064
108,54,-0.2952735722064972,0.8836817145347595,-0.3046172559261322,0.8803362250328064
110,55,-0.3025878667831421,0.8836817145347595,-0.311376690864563,0.8803362250328064
112,56,-0.28772661089897156,0.8836817145347595,-0.2959434688091278,0.8803362250328064
114,57,-0.2761504650115967,0.8836817145347595,-0.2846291661262512,0.8803362250328064
116,58,-0.26583412289619446,0.8836817145347595,-0.27360111474990845,0.8803362250328064
118,59,-0.2581893801689148,0.8836817145347595,-0.2663472890853882,0.8803362250328064
120,60,-0.2513154447078705,0.8836817145347595,-0.26011231541633606,0.8803362250328064
122,61,-0.2642042636871338,0.8836817145347595,-0.27215495705604553,0.8803362250328064
124,62,-0.27584370970726013,0.8836817145347595,-0.28435805439949036,0.8803362250328064
126,63,-0.2867993116378784,0.8836817145347595,-0.2959361970424652,0.8803362250328064
128,64,-0.2931722104549408,0.8836817145347595,-0.30285221338272095,0.8803362250328064
130,65,-0.30220314860343933,0.8836817145347595,-0.31113409996032715,0.8803362250328064
132,66,-0.28365033864974976,0.8836817145347595,-0.2917003035545349,0.8803362250328064
134,67,-0.27156996726989746,0.8836817145347595,-0.2797567546367645,0.8803362250328064
136,68,-0.26108255982398987,0.8836817145347595,-0.2692278027534485,0.8803362250328064
138,69,-0.25397613644599915,0.8836817145347595,-0.261711061000824,0.8803362250328064
140,70,-0.24758267402648926,0.8836817145347595,-0.25594159960746765,0.8803362250328064
142,71,-0.2643424868583679,0.8836817145347595,-0.27204927802085876,0.8803362250328064
144,72,-0.2788279056549072,0.8836817145347595,-0.28772804141044617,0.8803362250328064
146,73,-0.28957492113113403,0.8836817145347595,-0.2999628782272339,0.8803362250328064
148,74,-0.29601889848709106,0.8836817145347595,-0.3050277531147003,0.8803362250328064
150,75,-0.3056129217147827,0.8836817145347595,-0.3148276209831238,0.8803362250328064
