communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6963132619857788,0.7541780471801758,-0.696906328201294,0.7478501200675964
2,1,-0.41908499598503113,0.7615233063697815,-0.4205738604068756,0.7574734091758728
4,2,-0.3762534260749817,0.7741662859916687,-0.38299280405044556,0.7681204080581665
6,3,-0.3622433841228485,0.8376372456550598,-0.3656773865222931,0.8326166868209839
8,4,-0.3555333614349365,0.8476697206497192,-0.3646370470523834,0.8426494598388672
10,5,-0.3512157201766968,0.8502290844917297,-0.35557064414024353,0.8452088236808777
12,6,-0.3454274833202362,0.8507665395736694,-0.34988290071487427,0.8462325930595398
14,7,-0.34159594774246216,0.8528907299041748,-0.3477959930896759,0.848689615726471
16,8,-0.3375873267650604,0.8535049557685852,-0.3447921872138977,0.8479729890823364
18,9,-0.33474981784820557,0.8527371883392334,-0.34188225865364075,0.8481777310371399
20,10,-0.33078861236572266,0.8533258438110352,-0.3387530744075775,0.8484848737716675
22,11,-0.3281545639038086,0.8519693613052368,-0.34095749258995056,0.8479729890823364
24,12,-0.3265175223350525,0.8540168404579163,-0.3343830406665802,0.8494062423706055
26,13,-0.3258061408996582,0.8549637794494629,-0.33493056893348694,0.8502252101898193
28,14,-0.32383567094802856,0.8541703820228577,-0.3321039378643036,0.848689615726471
30,15,-0.3263262212276459,0.8539400696754456,-0.33317646384239197,0.8498157262802124
32,16,-0.3252923786640167,0.8547590374946594,-0.3392278552055359,0.8498157262802124
34,17,-0.3248448967933655,0.855066180229187,-0.33221444487571716,0.8498157262802124
36,18,-0.32524561882019043,0.8544007539749146,-0.3364129364490509,0.850634753704071
38,19,-0.3249341547489166,0.8547334671020508,-0.3366377353668213,0.8504299521446228
40,20,-0.32465118169784546,0.8545798659324646,-0.33419713377952576,0.8499181270599365
42,21,-0.322764128446579,0.8538888692855835,-0.33101364970207214,0.8505323529243469
44,22,-0.3226313591003418,0.8546822667121887,-0.33503296971321106,0.8504299521446228
46,23,-0.32360154390335083,0.855066180229187,-0.33117321133613586,0.851044237613678
48,24,-0.3239714801311493,0.8556036353111267,-0.3314164876937866,0.8497133255004883
50,25,-0.32407069206237793,0.8549125790596008,-0.3331073522567749,0.8498157262802124
52,26,-0.3235276937484741,0.854605495929718,-0.33136728405952454,0.8514537215232849
54,27,-0.3223640024662018,0.8551429510116577,-0.3321775197982788,0.8502252101898193
