communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931829452514648,0.2384766936302185,-0.6931828260421753,0.24252662062644958
2,1,-0.3227161467075348,0.8563202023506165,-0.33424142003059387,0.8490990996360779
4,2,-0.31737086176872253,0.8575742840766907,-0.33105871081352234,0.8503276109695435
6,3,-0.3146900236606598,0.8568065166473389,-0.3258499205112457,0.8495085835456848
8,4,-0.3160744309425354,0.8579837679862976,-0.3301135003566742,0.8503276109695435
10,5,-0.3140774071216583,0.8593146204948425,-0.3254065215587616,0.8523750901222229
12,6,-0.30752643942832947,0.8615156412124634,-0.31990763545036316,0.8520679473876953
14,7,-0.3092757761478424,0.8601080179214478,-0.32307755947113037,0.8505323529243469
16,8,-0.3093508780002594,0.8606710433959961,-0.3223057985305786,0.850634753704071
18,9,-0.30776533484458923,0.8616947531700134,-0.3221045434474945,0.8529893755912781
20,10,-0.307194322347641,0.862001895904541,-0.32039815187454224,0.8527845740318298
