communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.5530412793159485,0.7759578227996826,-0.5547824501991272,0.770679771900177
2,1,-0.6117488741874695,0.7737568020820618,-0.6126917600631714,0.7726249098777771
4,2,-0.5803535580635071,0.7674353122711182,-0.5745072364807129,0.7647420167922974
6,3,-0.5622925162315369,0.7857344150543213,-0.566194474697113,0.7830671668052673
8,4,-0.5512920618057251,0.7845315337181091,-0.5505291819572449,0.7804054021835327
10,5,-0.557684063911438,0.7746781706809998,-0.5660778284072876,0.7700655460357666
12,6,-0.5742225646972656,0.7684334516525269,-0.5846551060676575,0.7646396160125732
14,7,-0.5751124620437622,0.7631868720054626,-0.5738112926483154,0.7604422569274902
16,8,-0.5688255429267883,0.7614209055900574,-0.5684481859207153,0.7564496397972107
18,9,-0.5763441324234009,0.766693115234375,-0.5731731653213501,0.7623873949050903
20,10,-0.5616118311882019,0.7735776901245117,-0.5602533221244812,0.7709869146347046
22,11,-0.558171272277832,0.7754459381103516,-0.5567665696144104,0.7695536613464355
24,12,-0.541709303855896,0.7803598642349243,-0.5369554162025452,0.7742629051208496
26,13,-0.5352053642272949,0.7842755913734436,-0.5304470062255859,0.7777436375617981
28,14,-0.5250343084335327,0.7865021824836731,-0.5227771401405334,0.7787674069404602
30,15,-0.5184311270713806,0.796611487865448,-0.5136829614639282,0.7909500598907471
32,16,-0.518078625202179,0.799964189529419,-0.5185045003890991,0.7912571430206299
34,17,-0.5144158005714417,0.8066439628601074,-0.5031997561454773,0.8015970587730408
36,18,-0.4906298518180847,0.8076676726341248,-0.48607543110847473,0.8011875748634338
38,19,-0.4706961512565613,0.8151664733886719,-0.468544065952301,0.8125512003898621
40,20,-0.45512035489082336,0.8160878419876099,-0.4536585211753845,0.8151105642318726
42,21,-0.4745483100414276,0.8219230771064758,-0.46598440408706665,0.8221744298934937
44,22,-0.45236286520957947,0.8226908445358276,-0.4513445198535919,0.8172604441642761
46,23,-0.4479994475841522,0.8212320804595947,-0.4565955400466919,0.8176699280738831
48,24,-0.4460601806640625,0.825608491897583,-0.4291873276233673,0.8206388354301453
50,25,-0.42071422934532166,0.8304711580276489,-0.4202580153942108,0.828009843826294
52,26,-0.4380936026573181,0.8253013491630554,-0.44924110174179077,0.8188984394073486
54,27,-0.4359762668609619,0.824175238609314,-0.44602301716804504,0.8167485594749451
56,28,-0.43590736389160156,0.8320579528808594,-0.4423559606075287,0.8266789317131042
58,29,-0.4335058927536011,0.8281677961349487,-0.4403168261051178,0.8259623050689697
60,30,-0.42742764949798584,0.8234586715698242,-0.44076821208000183,0.8190008401870728
62,31,-0.4168007969856262,0.8327233791351318,-0.42081212997436523,0.8286240696907043
64,32,-0.4191940426826477,0.8330816626548767,-0.4322997033596039,0.8290335536003113
66,33,-0.4271474778652191,0.8318532109260559,-0.43420788645744324,0.829954981803894
68,34,-0.4183327257633209,0.8344125151634216,-0.41193723678588867,0.8340499401092529
70,35,-0.4434092342853546,0.8261715173721313,-0.4407515525817871,0.8273955583572388
72,36,-0.436199814081192,0.8306246995925903,-0.4426741600036621,0.8278051018714905
74,37,-0.41584330797195435,0.8314692974090576,-0.42400968074798584,0.8271908164024353
76,38,-0.41282859444618225,0.8374837040901184,-0.4175713360309601,0.8365069627761841
78,39,-0.40230539441108704,0.8386865854263306,-0.40573909878730774,0.836916446685791
80,40,-0.4023357331752777,0.8398638367652893,-0.4054791331291199,0.8385544419288635
82,41,-0.39208924770355225,0.8408107757568359,-0.39717960357666016,0.8388615846633911
84,42,-0.4106627106666565,0.8372533321380615,-0.4176325798034668,0.8349713087081909
86,43,-0.42120063304901123,0.8398894667625427,-0.4265671670436859,0.837837815284729
