communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-44.909217834472656,0.7393596768379211,-45.368263244628906,0.7373054623603821
20,1,-0.46805882453918457,0.7615233063697815,-0.4658573865890503,0.7574734091758728
40,2,-1.0211783647537231,0.7615233063697815,-1.0591378211975098,0.7574734091758728
60,3,-0.38445281982421875,0.7615233063697815,-0.38496503233909607,0.7574734091758728
80,4,-0.37045973539352417,0.7615233063697815,-0.37823086977005005,0.7574734091758728
100,5,-0.36586713790893555,0.7615233063697815,-0.36922454833984375,0.7574734091758728
120,6,-0.3637053668498993,0.7615233063697815,-0.36720624566078186,0.7574734091758728
140,7,-0.36169543862342834,0.7615233063697815,-0.3659243583679199,0.7574734091758728
160,8,-0.36048492789268494,0.7615233063697815,-0.3672521710395813,0.7574734091758728
180,9,-0.3600550889968872,0.7615233063697815,-0.3656185269355774,0.7574734091758728
200,10,-0.3602443039417267,0.7615233063697815,-0.3662574589252472,0.7574734091758728
