communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.7390057444572449,0.16445477306842804,-0.7390832901000977,0.16390179097652435
20,1,-0.30423790216445923,0.8852853178977966,-0.31492266058921814,0.882437527179718
40,2,-0.23073846101760864,0.8996073603630066,-0.23982977867126465,0.894271194934845
60,3,-0.22860722243785858,0.9000220894813538,-0.2333865463733673,0.8953770995140076
80,4,-0.2298755943775177,0.8994138240814209,-0.2418977916240692,0.8931652307510376
100,5,-0.2325648069381714,0.8997732996940613,-0.23895655572414398,0.8962618708610535
120,6,-0.23396053910255432,0.8936352729797363,-0.24570536613464355,0.8886308073997498
140,7,-0.23382866382598877,0.8991373777389526,-0.23982365429401398,0.8980314135551453
160,8,-0.24161677062511444,0.8870548605918884,-0.2547354996204376,0.8844282031059265
180,9,-0.24077154695987701,0.8947135806083679,-0.24825718998908997,0.8918380737304688
200,10,-0.2385147213935852,0.8920316100120544,-0.2525921165943146,0.8887414336204529
