communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931560039520264,0.11631829291582108,-0.6931543946266174,0.1196637898683548
20,1,-12.422135353088379,0.8836817145347595,-13.274284362792969,0.8803362250328064
40,2,-0.5215463042259216,0.8836817145347595,-0.5231465697288513,0.8803362250328064
60,3,-3746.8466796875,0.15497124195098877,-3763.933837890625,0.15516479313373566
80,4,-1.5035569667816162,0.8836817145347595,-1.5466398000717163,0.8803362250328064
100,5,-1.6704379320144653,0.2036883383989334,-1.6731027364730835,0.19984516501426697
120,6,-7.995272636413574,0.42833444476127625,-8.068830490112305,0.4257907569408417
140,7,-0.6033280491828918,0.8836817145347595,-0.6041600108146667,0.8803362250328064
160,8,-394.4856872558594,0.8836817145347595,-400.98663330078125,0.8803362250328064
180,9,-0.609229564666748,0.8836817145347595,-0.6104766130447388,0.8803362250328064
200,10,-1729.49072265625,0.8836817145347595,-1785.2635498046875,0.8803362250328064
