communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-67.213623046875,1.4020044803619385,0.004265827592462301,0.18418429791927338
2,1,-5.30951452255249,0.37895992398262024,-0.5780252814292908,0.21325676143169403
4,2,-3.654388904571533,0.2860981523990631,-0.11949069797992706,0.1791239231824875
