communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.43745657801628113,0.8857830166816711,-0.4394526481628418,0.8840964436531067
20,1,-0.3480081558227539,0.885368287563324,-0.35353124141693115,0.8808891773223877
40,2,-0.3235998749732971,0.8874419331550598,-0.32912567257881165,0.8839858174324036
60,3,-0.33585408329963684,0.8863359689712524,-0.34196504950523376,0.8825480937957764
80,4,-0.3244798481464386,0.88711017370224,-0.3308337926864624,0.8838752508163452
100,5,-0.32935822010040283,0.8876354694366455,-0.3358789086341858,0.8832116723060608
120,6,-0.32531118392944336,0.8869166374206543,-0.33140504360198975,0.8834328651428223
140,7,-0.3263355493545532,0.8880778551101685,-0.33234748244285583,0.8838752508163452
160,8,-0.3259257674217224,0.8861700892448425,-0.3316785991191864,0.8829904794692993
180,9,-0.3250035345554352,0.8877460956573486,-0.3308858275413513,0.8829904794692993
200,10,-0.3263653814792633,0.8860595226287842,-0.33254948258399963,0.8817739486694336
