communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-148.0388641357422,1.4290677309036255,-12.190452575683594,0.18122030794620514
2,1,-1.1428147554397583,0.21412932872772217,-2.9993627071380615,0.18961332738399506
4,2,0.15359699726104736,0.14865276217460632,-2.884484052658081,0.1796409636735916
