global_iteration,local_iteration,total_iteration,vfe,ll,kl,error
1,0,1000,-73.42333984375,-55.93915557861328,699.3673706054688,1.3451048135757446
1,49,1049,-37.569026947021484,-22.42047882080078,605.94189453125,0.6975210309028625
1,99,1099,-50.36334991455078,-34.799522399902344,622.5531005859375,1.0111122131347656
1,149,1149,-53.8679313659668,-38.118309020996094,629.9849853515625,0.8707574009895325
1,199,1199,-20.719371795654297,-4.791778087615967,637.103759765625,0.4049820899963379
1,249,1249,-27.553442001342773,-11.539329528808594,640.5645141601562,0.493696928024292
1,299,1299,-33.06371307373047,-16.94132423400879,644.8955078125,0.37917688488960266
1,349,1349,-26.416561126708984,-10.367003440856934,641.9822998046875,0.5609785318374634
1,399,1399,-26.514179229736328,-10.631875991821289,635.2921142578125,0.4192231297492981
1,449,1449,-44.30213928222656,-28.574405670166016,629.109375,0.5607537031173706
1,499,1499,-39.04848861694336,-23.492427825927734,622.2424926757812,0.6441895365715027
1,549,1549,-27.724700927734375,-12.350347518920898,614.97412109375,0.6056936979293823
1,599,1599,-23.320758819580078,-8.084221839904785,609.46142578125,0.45039916038513184
1,649,1649,-26.35649871826172,-11.210153579711914,605.853759765625,0.4367308020591736
1,699,1699,-27.13528060913086,-11.962093353271484,606.9274291992188,0.6290899515151978
1,749,1749,-21.07952880859375,-5.916558265686035,606.518798828125,0.36760908365249634
1,799,1799,-22.975914001464844,-8.02961254119873,597.8521118164062,0.37691259384155273
1,849,1849,-24.94183349609375,-10.181140899658203,590.427734375,0.5811116695404053
1,899,1899,-26.040611267089844,-11.441749572753906,583.9544677734375,0.5806291103363037
1,949,1949,-18.116979598999023,-3.615943431854248,580.0414428710938,0.3431782126426697
1,999,1999,-25.102115631103516,-10.831315994262695,570.83203125,0.6076468229293823
3,0,3000,-8.314613342285156,-1.094472050666809,288.8056640625,0.25265032052993774
3,49,3049,-13.80591869354248,-7.196520805358887,264.37591552734375,0.44154202938079834
3,99,3099,-12.426325798034668,-5.8536376953125,262.9075012207031,0.43431171774864197
3,149,3149,-11.288288116455078,-4.597385883331299,267.6361083984375,0.3465013802051544
3,199,3199,-15.082884788513184,-8.57325553894043,260.3851623535156,0.5027997493743896
3,249,3249,-10.938525199890137,-4.287004470825195,266.0608215332031,0.346775084733963
3,299,3299,-14.05760669708252,-7.282811164855957,270.9918212890625,0.4972744584083557
3,349,3349,-11.465349197387695,-4.730138301849365,269.4084167480469,0.3035903871059418
3,399,3399,-11.505146026611328,-4.979480743408203,261.026611328125,0.2850843071937561
3,449,3449,-11.039616584777832,-4.638605117797852,256.04046630859375,0.3813719153404236
3,499,3499,-9.418805122375488,-3.168602705001831,250.00808715820312,0.26461461186408997
3,549,3549,-7.300494194030762,-0.9602280855178833,253.61065673828125,0.24480023980140686
3,599,3599,-10.386093139648438,-3.951850175857544,257.3697204589844,0.3217315375804901
3,649,3649,-15.174751281738281,-8.941487312316895,249.33058166503906,0.5211569666862488
3,699,3699,-9.707655906677246,-3.380890130996704,253.07064819335938,0.2993338704109192
3,749,3749,-10.055719375610352,-3.8531198501586914,248.10400390625,0.3647753894329071
3,799,3799,-10.269095420837402,-4.126891613006592,245.68814086914062,0.3785598874092102
3,849,3849,-8.695182800292969,-2.5237700939178467,246.85650634765625,0.31576046347618103
3,899,3899,-11.717000961303711,-5.377796173095703,253.56817626953125,0.3481946587562561
3,949,3949,-7.2866363525390625,-1.1456912755966187,245.6378173828125,0.2251114696264267
3,999,3999,-13.487688064575195,-7.270604133605957,248.683349609375,0.4614869952201843
