communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-48.14387512207031,0.807675302028656,-48.095638275146484,0.8052421808242798
20,1,-0.4156087338924408,0.8836817145347595,-0.4205757677555084,0.8803362250328064
40,2,-179.63267517089844,0.8836817145347595,-186.1091766357422,0.8803362250328064
60,3,-0.6934376955032349,0.11631829291582108,-0.6934352517127991,0.1196637898683548
80,4,-0.6926150918006897,0.8836817145347595,-0.6926199793815613,0.8803362250328064
100,5,-0.6910549402236938,0.8836817145347595,-0.6910751461982727,0.8803362250328064
120,6,-0.6834006309509277,0.8836817145347595,-0.683434247970581,0.8803362250328064
140,7,-0.6401904225349426,0.8836817145347595,-0.6406301856040955,0.8803362250328064
160,8,-0.42773982882499695,0.8836817145347595,-0.43078768253326416,0.8803362250328064
180,9,-0.5882663726806641,0.8836817145347595,-0.6072918772697449,0.8803362250328064
200,10,-0.551141619682312,0.8836817145347595,-0.5519812703132629,0.8803362250328064
