iteration,vfe,ll,kl,error
0,-0.6841646432876587,-0.6841639280319214,0.028600692749023438,0.25
49,-0.6399614214897156,-0.639937698841095,0.9271268844604492,0.234375
99,-0.5716437101364136,-0.5711647868156433,18.71240234375,0.2578125
149,-0.4514949917793274,-0.4457429051399231,224.75112915039062,0.2890625
199,-0.4633699357509613,-0.45381930470466614,373.17169189453125,0.3125
249,-0.3387296795845032,-0.3289949893951416,380.36419677734375,0.1953125
299,-0.32226699590682983,-0.3139147162437439,326.3492431640625,0.2109375
349,-0.36085718870162964,-0.3529054522514343,310.69842529296875,0.2109375
399,-0.40953630208969116,-0.4016290307044983,308.95989990234375,0.1796875
449,-0.33282172679901123,-0.32570719718933105,277.9847412109375,0.140625
499,-0.3922511041164398,-0.3841859698295593,315.12823486328125,0.15625
549,-0.3471282422542572,-0.3389664888381958,318.9039001464844,0.1640625
599,-0.4065355062484741,-0.39810341596603394,329.4661560058594,0.1953125
649,-0.2914609909057617,-0.28289249539375305,334.7977294921875,0.1328125
699,-0.34267765283584595,-0.3340577483177185,336.8057861328125,0.1953125
749,-0.3125793933868408,-0.3033737540245056,359.693115234375,0.140625
799,-0.34103792905807495,-0.3321616053581238,346.82373046875,0.15625
849,-0.30290019512176514,-0.2942585349082947,337.6559143066406,0.1484375
899,-0.3835015296936035,-0.3748568296432495,337.7734375,0.1875
949,-0.3032255172729492,-0.29476863145828247,330.43560791015625,0.125
999,-0.2946922183036804,-0.28642335534095764,323.0894470214844,0.140625
0,-0.34763842821121216,-0.3393142819404602,325.24969482421875,0.140625
49,-0.31116437911987305,-0.3026369512081146,333.1927490234375,0.15625
99,-0.36277663707733154,-0.35429561138153076,331.3805236816406,0.140625
149,-0.37012290954589844,-0.3615717589855194,334.11871337890625,0.171875
199,-0.40180516242980957,-0.3930704891681671,341.2894287109375,0.1953125
249,-0.30896204710006714,-0.30071866512298584,322.0938720703125,0.1484375
299,-0.25854599475860596,-0.2500276565551758,332.83697509765625,0.09375
349,-0.32590818405151367,-0.31738293170928955,333.1065673828125,0.1484375
399,-0.34194856882095337,-0.3336367607116699,324.76666259765625,0.15625
449,-0.2914760708808899,-0.2829747200012207,332.1729736328125,0.1328125
499,-0.35087043046951294,-0.34227454662323,335.86590576171875,0.1484375
549,-0.3241117596626282,-0.31578201055526733,325.4674987792969,0.1484375
599,-0.3962959945201874,-0.38777056336402893,333.1142578125,0.1796875
649,-0.2700117230415344,-0.2616080641746521,328.35595703125,0.1015625
699,-0.31222325563430786,-0.30391931533813477,324.46014404296875,0.1640625
749,-0.31346750259399414,-0.3048175573348999,337.9789123535156,0.140625
799,-0.32803457975387573,-0.3194224536418915,336.5009765625,0.125
849,-0.3031659424304962,-0.29475975036621094,328.4542236328125,0.1328125
899,-0.37414851784706116,-0.3656773567199707,330.9939880371094,0.1953125
949,-0.2982497811317444,-0.2897482216358185,332.1818542480469,0.125
999,-0.27721935510635376,-0.2688051760196686,328.76800537109375,0.1484375
0,-0.3437206745147705,-0.3353390097618103,327.49749755859375,0.1171875
49,-0.3109114170074463,-0.3022969365119934,336.59271240234375,0.1484375
99,-0.35264110565185547,-0.3442077338695526,329.51678466796875,0.140625
149,-0.3626086711883545,-0.354021817445755,335.5140686035156,0.1875
199,-0.404842346906662,-0.3961926996707916,337.9674072265625,0.1875
249,-0.32100600004196167,-0.3126741647720337,325.5492248535156,0.1484375
299,-0.25134795904159546,-0.2427227795124054,337.0115966796875,0.0859375
349,-0.3249112367630005,-0.3162573575973511,338.1319274902344,0.140625
399,-0.34064245223999023,-0.33224576711654663,328.08392333984375,0.140625
449,-0.29506778717041016,-0.2864656448364258,336.1116027832031,0.1328125
499,-0.3556947112083435,-0.3469233512878418,342.72235107421875,0.15625
549,-0.32827427983283997,-0.31981024146080017,330.71514892578125,0.15625
599,-0.3987676203250885,-0.39020177721977234,334.6928405761719,0.1796875
649,-0.26481276750564575,-0.25619882345199585,336.57232666015625,0.09375
699,-0.3119351863861084,-0.3035045862197876,329.40875244140625,0.1875
749,-0.31076720356941223,-0.3019322156906128,345.2096862792969,0.140625
799,-0.3258691132068634,-0.31717920303344727,339.541015625,0.140625
849,-0.2966212332248688,-0.28812146186828613,332.1125183105469,0.140625
899,-0.37354251742362976,-0.3649964928627014,333.9188232421875,0.1796875
949,-0.29098767042160034,-0.2823564410209656,337.24951171875,0.1171875
999,-0.27581971883773804,-0.26729148626327515,333.22412109375,0.125
0,-0.34213346242904663,-0.33361831307411194,332.7117614746094,0.140625
49,-0.3124696612358093,-0.30371496081352234,342.0733642578125,0.1640625
99,-0.3498605191707611,-0.34132009744644165,333.6998291015625,0.140625
149,-0.35781407356262207,-0.34909576177597046,340.65167236328125,0.1640625
199,-0.4026332497596741,-0.39386314153671265,342.674560546875,0.1796875
249,-0.30931079387664795,-0.30078059434890747,333.2998352050781,0.140625
299,-0.25351205468177795,-0.24491243064403534,336.01348876953125,0.0859375
349,-0.319245845079422,-0.31043922901153564,344.1003112792969,0.1484375
399,-0.3435347080230713,-0.3350008726119995,333.441650390625,0.15625
449,-0.2877526879310608,-0.27901744842529297,341.311279296875,0.140625
499,-0.35611480474472046,-0.34728652238845825,344.9464416503906,0.1484375
549,-0.33189910650253296,-0.32320600748062134,339.66607666015625,0.171875
599,-0.4023205637931824,-0.39374297857284546,335.152587890625,0.1875
649,-0.26341187953948975,-0.2547290325164795,339.2642822265625,0.1015625
699,-0.3094671964645386,-0.3009243607521057,333.79443359375,0.171875
749,-0.3138572871685028,-0.30493056774139404,348.7931823730469,0.140625
799,-0.32637113332748413,-0.317546546459198,344.80303955078125,0.1328125
849,-0.2919163703918457,-0.2832350432872772,339.20574951171875,0.140625
899,-0.37274831533432007,-0.3640708923339844,339.052734375,0.1796875
949,-0.2856094241142273,-0.27685192227363586,342.1811218261719,0.109375
999,-0.2742692828178406,-0.26559239625930786,339.032958984375,0.1328125
0,-0.34279704093933105,-0.3341442346572876,338.091064453125,0.1328125
49,-0.30967971682548523,-0.3007200062274933,350.08319091796875,0.140625
99,-0.3563665449619293,-0.3477216362953186,337.78326416015625,0.140625
149,-0.36151182651519775,-0.352662593126297,345.76568603515625,0.15625
199,-0.40474995970726013,-0.39587241411209106,346.871337890625,0.1875
249,-0.31011348962783813,-0.30142509937286377,339.48101806640625,0.1328125
299,-0.2577100992202759,-0.2489694356918335,341.52313232421875,0.09375
349,-0.3224616050720215,-0.31348633766174316,350.69036865234375,0.140625
399,-0.33802902698516846,-0.3293934464454651,337.4195556640625,0.1484375
449,-0.28814494609832764,-0.27919062972068787,349.87115478515625,0.125
499,-0.34979182481765747,-0.3407519459724426,353.21392822265625,0.1484375
549,-0.32644134759902954,-0.3175995945930481,345.47332763671875,0.1484375
599,-0.3964022696018219,-0.38760310411453247,343.80975341796875,0.1796875
649,-0.2663942575454712,-0.2574610710144043,349.0474853515625,0.109375
699,-0.309761106967926,-0.3010419011116028,340.68475341796875,0.171875
749,-0.3107627034187317,-0.30162352323532104,357.0960693359375,0.140625
799,-0.32345861196517944,-0.31448060274124146,350.79766845703125,0.1171875
849,-0.2956969738006592,-0.2867968678474426,347.7548522949219,0.1484375
899,-0.37070122361183167,-0.3619042634963989,343.72406005859375,0.1875
949,-0.2874620854854584,-0.278564453125,347.6571350097656,0.125
999,-0.2714640498161316,-0.26274561882019043,340.6551513671875,0.109375
0,-0.34170007705688477,-0.33294469118118286,342.0997314453125,0.1328125
49,-0.30725038051605225,-0.29812270402908325,356.6465759277344,0.15625
99,-0.3467356562614441,-0.3379223942756653,344.3605041503906,0.1640625
149,-0.36198118329048157,-0.3529585897922516,352.5400695800781,0.1640625
199,-0.40728214383125305,-0.39826059341430664,352.49859619140625,0.171875
249,-0.3079422116279602,-0.2990608513355255,347.0209045410156,0.1328125
299,-0.25646883249282837,-0.24763956665992737,344.986328125,0.09375
349,-0.3202494978904724,-0.3112177848815918,352.89605712890625,0.140625
399,-0.3367260694503784,-0.3279418349266052,343.2272033691406,0.1328125
449,-0.2974635064601898,-0.28844571113586426,352.35162353515625,0.1171875
499,-0.356324166059494,-0.34716692566871643,357.80078125,0.140625
549,-0.3279595971107483,-0.31906527280807495,347.52935791015625,0.1640625
599,-0.3952404260635376,-0.38633450865745544,347.98101806640625,0.1796875
649,-0.2714248299598694,-0.26241636276245117,351.9876708984375,0.125
699,-0.31194549798965454,-0.30316659808158875,343.0182800292969,0.1796875
749,-0.3110424280166626,-0.301758736371994,362.7420349121094,0.140625
799,-0.3275197148323059,-0.318427175283432,355.2724609375,0.1484375
849,-0.28978583216667175,-0.28081923723220825,350.35211181640625,0.125
899,-0.3744320273399353,-0.36551499366760254,348.4140319824219,0.1875
949,-0.2935957908630371,-0.28458255529403687,352.1756591796875,0.1171875
