communications,iteration,train_mll,train_error,test_mll,test_error
0,0,-61.19508361816406,1.4016045331954956,0.22504225373268127,0.17140313982963562
2,1,-61.24595642089844,1.4016520977020264,0.2207196205854416,0.17182326316833496
4,2,-7.199021339416504,0.4386620819568634,-21.74285888671875,0.8401634693145752
6,3,-7.270150661468506,0.4333817660808563,-24.23495101928711,0.8880040645599365
8,4,-7.417442321777344,0.41196030378341675,-26.566810607910156,0.925517201423645
