communications,iteration,train_mll,train_acc,test_mll,test_acc
0,0,-0.6931532025337219,0.45019155740737915,-0.6931486129760742,0.4615384638309479
2,1,-0.6806855797767639,0.5498084425926208,-0.652461588382721,0.5384615659713745
4,2,-0.6806887984275818,0.5498084425926208,-0.7347322702407837,0.5384615659713745
6,3,-0.6806317567825317,0.5498084425926208,-0.6934829950332642,0.5384615659713745
8,4,-0.6803933382034302,0.5498084425926208,-0.6935652494430542,0.5384615659713745
10,5,-0.6807731986045837,0.5498084425926208,-0.6526386141777039,0.5384615659713745
12,6,-0.6807021498680115,0.5498084425926208,-0.7344748973846436,0.5384615659713745
14,7,-0.6808308362960815,0.5498084425926208,-0.6934308409690857,0.5384615659713745
16,8,-0.6807593107223511,0.5498084425926208,-0.6934396028518677,0.5384615659713745
18,9,-0.6805697679519653,0.5498084425926208,-0.6518605947494507,0.5384615659713745
20,10,-0.6804108619689941,0.5498084425926208,-0.6935474276542664,0.5384615659713745
